rab.all	rab.win.Bottom.decile	rab.win.Top.decile	diff.btw	diff.win	diff.btw.025	diff.btw.975	diff.win.025	diff.win.975	effect	effect.025	effect.975	overlap	we.ep	we.eBH	wi.ep	wi.eBH
223	-3.55192460585613	-2.88886890532072	-4.10922005426188	-1.32926235080036	4.41165691285855	-10.1870811049125	8.28987493026831	0.747747356098197	12.948291156717	-0.2285527975528	-4.74062211312418	3.34733360601576	0.384074947673473	0.373200872134415	0.856309348067667	0.271903740854069	0.861358677327261
49	3.64371850588125	3.85284752566595	3.4395038711564	-0.401625152074604	1.74015102870403	-3.64784709584807	2.73891565289438	0.253576719821841	4.22241805393864	-0.226162576677128	-4.87935670603199	3.27427141884602	0.406250004942117	0.275879832124621	0.906633165659276	0.347446958866161	0.955197868021166
295	-4.6314009099041	-5.16849500073025	-4.18187687787207	1.108760028051	4.22117848153424	-7.46185991030675	10.4690520259584	0.773825902950925	12.7579944974258	0.224578666170731	-3.22327080721819	5.02006478506083	0.380171747283551	0.282400122349751	0.791713515998212	0.271879276192757	0.820687672480933
81	1.30648443065008	0.777101282338848	1.66127459460219	0.683802380556713	2.98828645272918	-5.63562570119538	5.05636017151034	0.452731517676582	7.09028836862852	0.22187044308711	-3.98112404274987	4.46716205272438	0.386416867908675	0.62849713206327	0.967294850714632	0.266343852664024	0.920589953635643
23	4.98114330642028	5.40156813027136	4.7626332268385	-0.444480397710904	1.89677734367305	-3.85587903817205	2.85870139044769	0.304293722956507	4.54537258999348	-0.219879386395896	-4.39641787071113	2.74656217561107	0.415300550876477	0.294575626605202	0.917093991693854	0.425601127661388	0.969196696731184
254	-2.97097146377858	-2.46288829918498	-3.47800206088065	-1.01183035912632	3.77107127674144	-9.5738286038232	7.64770153915957	0.647590746224785	13.1486992215058	-0.217820745078352	-4.66103018751723	3.7597536707408	0.380468756448192	0.338897484350656	0.837281777885303	0.266657611097463	0.843807375334736
236	-3.15212880316927	-2.63804875647836	-3.45892416818026	-1.12533134666169	4.84388394555611	-11.1776568499878	9.80666955837828	0.79151098096047	14.8635703690139	-0.212608044883345	-5.13475862402368	3.56069848888516	0.399218755343073	0.380953894704458	0.873983122967281	0.330131685296769	0.884802714033559
74	2.67123233797583	2.34567147803486	2.92215417328437	0.475732555859902	2.02917009309889	-3.50819088780298	3.88668110916516	0.328547223382169	4.28704540302329	0.211192138277041	-2.56227205290839	4.7184611960745	0.412177990550335	0.237127723533674	0.87951272487136	0.364718536870604	0.958928219566552
251	-2.94842326276533	-2.5568544445267	-3.23646529656174	-1.17190662857229	4.89321695002325	-11.9805196655555	8.11352855680251	0.871166696817778	14.113160353056	-0.205378483265969	-5.43882618169052	2.79756333437531	0.402343755164045	0.275006174574199	0.831868150847721	0.311875278313342	0.892917680303348
53	3.42103541523195	3.55812466702883	3.16636035062282	-0.453525261903586	2.07683085072523	-5.47719281740873	2.98985934483814	0.306757530541408	5.61742003509577	-0.199338225538279	-5.88951643745006	2.4676029547701	0.398126469097769	0.129145590089733	0.78026274738516	0.301915614618966	0.944432332245053
63	3.0052651602051	2.63513751010581	3.31777697589191	0.430448853237603	2.16346297684316	-4.15632073236542	4.45030530988573	0.320191824154635	5.13667276124578	0.196585163057558	-3.44505682391165	5.06678902544512	0.413281254547535	0.367265795044209	0.938361491638064	0.3310753464226	0.952492671052925
158	-3.19517296845785	-3.85025964251043	-2.41881269535897	1.40680232757394	6.11143952751441	-12.4743670046218	12.8148823196852	1.01865090721229	16.9667718150338	0.194247805120227	-3.54649155042934	4.44211702097571	0.395784548858287	0.449963649212943	0.919032985868752	0.332436039899156	0.897438616347452
10	5.54331976831797	5.50888531994415	5.62056817613952	0.362387509371948	1.9463137005618	-3.10339546148564	3.43020379700554	0.271089909921719	4.33754307000962	0.191263044929638	-2.85223436560746	4.13553921512613	0.425448871943848	0.432165061359444	0.946622464545695	0.469251640026422	0.974076456054931
193	0.61716757410725	1.01797021182302	0.377583593427333	-0.548985686390956	2.56426608272214	-5.29637170269189	4.59223672639857	0.414491231245089	6.54450295705694	-0.189456982174458	-5.06049063249878	3.39490989846652	0.416406254374059	0.369307149818558	0.927428288341439	0.393150269128863	0.95475838574022
235	-4.59982471420967	-4.08110912959132	-5.14845826390799	-1.09100238820036	5.23824498557099	-12.0748712857787	8.87291586288306	0.803410702997283	14.4263954224174	-0.189075697784849	-4.48217566470043	3.03378898990155	0.402810309579063	0.361306184857206	0.855304754387202	0.347753864393881	0.879141741484645
22	4.47733616756063	4.35355603596343	4.89698968867392	0.339523894031355	1.6365252031327	-2.93824649044846	3.06902389018897	0.263852794217281	3.81861017062961	0.188839499403179	-3.25915516113665	4.05399769613427	0.425000003902503	0.462470584862742	0.950196014287322	0.446286360275938	0.970092281326366
208	-0.513201972164524	-0.867332032859904	0.159185563616642	0.789888357343173	3.92171551654212	-6.60680702306374	10.3648442075787	0.704297551035738	11.6289298813331	0.184650957400664	-2.71058724452156	4.51197200332554	0.415625004417324	0.300654443091343	0.882670804528229	0.351382419073045	0.93981926852029
95	2.74252883886618	3.02599978151551	2.62403727496741	-0.383778528788795	1.94706053516423	-3.66118746036405	3.47501942263858	0.303998205575935	4.75757150581164	-0.184420637528845	-4.44579389468503	3.30736365317854	0.406250004942117	0.484296983862207	0.956091729529478	0.379789416281427	0.959026147330333
293	-5.03854085536075	-4.62559130037953	-5.40643717340635	-1.0054952276471	4.47397786721554	-10.8147609532398	8.98705350786129	0.758332874506751	14.0499099818161	-0.184377295798963	-5.18774467690111	3.22797699759066	0.406250004942117	0.395988778777594	0.862719739234586	0.380312573539234	0.880761484241804
109	2.00661460150432	2.15193497567775	1.85429813927021	-0.344007299749056	1.67040986916713	-4.16516224908874	2.56833346592685	0.278142031308896	4.53995694370073	-0.18407009109266	-4.59824718314287	2.96096434363915	0.404687505030646	0.215626614561381	0.849835520681826	0.306830898245234	0.933317087138724
219	-4.28306269920669	-4.62056194119919	-3.80089355679422	1.20399791540807	5.67845039256386	-9.18668878428345	14.287905867935	1.05918767116122	15.9597623472189	0.183373721874088	-2.88787181129496	4.65073802057412	0.40749415006331	0.342608030874541	0.836189759475079	0.394437053257353	0.892345507298264
273	-4.08938763283928	-4.39060663500495	-3.7348136200483	1.01474852951542	4.98297510800527	-8.54104984219163	12.1427528842704	0.900997329108256	14.9070350375246	0.181259887911962	-3.1817773608823	4.50866583185206	0.414519910794836	0.362324888716055	0.863461044702809	0.400146751246554	0.903446491006601
