rab.all	rab.win.Female	rab.win.Male	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH
7	6.95157686171234	7.03768232013144	6.90393735432194	-0.0712361932979677	1.52493461105382	-0.0479880897638037	0.477479823090233	0.59693799805921	0.98933620128321	0.689855222234376	0.988134575408608
646	-0.575403371235544	-0.644538170693862	-0.533727347592349	0.169789663867862	2.73070168753551	0.0475169716650796	0.472916666820176	0.487391778523388	0.988910141751585	0.542736028804537	0.987333793651661
472	1.46715969107256	1.43427533478285	1.49874129457591	0.106678096856641	2.08899247685475	0.0474900037929175	0.475397032162217	0.520630405401759	0.989279100942304	0.693255347226343	0.98786238379742
1000	1.80833381832175	1.74408134174999	1.87255915968479	0.071907612685532	1.29795090575382	0.0473442343896402	0.474218750146089	0.803077328880697	0.99080478599143	0.639157976222978	0.988139160989266
47	4.12398460697111	4.13648662518789	4.11850213962182	0.0898861546059377	1.80267463865811	0.0468118799575155	0.480729166775736	0.825875780147272	0.990705913034653	0.715912394207435	0.987624076496434
27	4.35259425981254	4.30190235170181	4.43385112997657	0.0794475855014172	1.66830001382233	0.0462349484601731	0.479822962884267	0.851697962151802	0.991038200368389	0.756898733144714	0.988422396960487
89	2.28220200754443	2.19256810468927	2.34810735919762	0.109081605666443	2.2712575131397	0.045757671320403	0.479822962884267	0.786899733461577	0.9901377905739	0.648123360474252	0.987906718532362
645	1.57253061328349	1.58271161073983	1.56541770738455	0.0931209920119285	1.95484253406747	0.0456300336478193	0.479166666784609	0.571985345106485	0.989206471625946	0.735618364978265	0.988693727041904
81	2.24320981418422	2.16750493465119	2.31413243231146	0.100707138268433	1.85029133093228	0.044428047414705	0.476562500132746	0.880297936369374	0.991704029782445	0.620386113236349	0.987536017507683
101	1.12396196139477	1.02727619596783	1.20818074541514	0.119506013914243	2.48274086740783	0.0438437661515354	0.479302265152258	0.816435983384448	0.991456487647716	0.65663477182754	0.988108076447403
1860	3.47528168674688	3.4022164802577	3.51667860939714	0.0611376879892567	1.26618232029393	0.0429866184599588	0.478385416789048	0.852708745976229	0.99144425437298	0.655801069868858	0.987993099115689
88	1.98550166350341	2.03972562466056	1.94377838703448	-0.104659798258381	2.31135154960684	-0.0429255830961301	0.478260869688243	0.781228185845068	0.991336474668771	0.737279621314429	0.989136852226967
1223	2.77234218950402	2.70399252694374	2.87109110944002	0.102567253320869	2.2804311233822	0.042417268234761	0.481124707214292	0.875310855522059	0.991591161931924	0.758189547898768	0.9884057946285
98	0.762446141390012	0.84835115853886	0.698254609556451	-0.123359547047685	2.51210913869339	-0.0420804724183552	0.474218750146089	0.67460925869227	0.990065731425603	0.59349941437159	0.988059773899738
15	5.33100361717305	5.33067320917129	5.33102219240788	-0.0606154599982451	1.27110486716352	-0.0418822187157522	0.479427083449796	0.527519444512995	0.989248329434193	0.634179032958677	0.987821602830287
219	-2.84201390016778	-2.89561350274559	-2.79888131035658	0.217143522991528	4.79465335125793	0.0412618128669734	0.475917729894219	0.506481617149864	0.989106799425636	0.596943429549185	0.987727272267373
1710	-3.16521935559045	-3.24183065281693	-3.09073647397781	0.215727462962247	4.63526076448969	0.0411652388802154	0.478385416789048	0.654960346605967	0.990155134187011	0.601612564851495	0.988372623688352
381	-4.73913316937147	-4.57089974052743	-4.85477937739924	-0.195751113497291	4.30813475156293	-0.0410975290406456	0.48020833344536	0.45683257185087	0.989342739728635	0.44775275624248	0.987988058810118
3	5.04739502069802	4.9501517459307	5.11206271096388	-0.133437899334166	2.70639799784742	-0.0410571633874788	0.483072916762438	0.358267610851096	0.988496496788356	0.573989352838098	0.987445741973988
82	1.62385020633881	1.7007670743585	1.59900600292545	0.106689117623051	2.29987955087005	0.0410512458212956	0.476698776492225	0.43843497889751	0.988833185788583	0.639014400008284	0.988090104814838
59	3.21408795760191	3.09100028215842	3.38261314082057	0.0862780292486134	2.27199619770969	0.0402036856023907	0.482947149276336	0.851696155879509	0.991401838381149	0.738775824063634	0.988401777382814
145	-0.21188136085228	-0.178722577031892	-0.240802007050726	-0.143593440021732	3.23193529598329	-0.0401913720119035	0.477479823090233	0.637359942069756	0.989768814281568	0.693435020907053	0.988272828767242
1650	-4.95257446458199	-5.07973369645469	-4.85311764018165	0.179598759544794	4.44563363135059	0.0400208218134442	0.479687500114984	0.555590078443413	0.989685084410855	0.516833855113289	0.987215017158718
255	-3.96271095186197	-3.8688790748033	-4.02618531013987	-0.219743512345167	5.05706882329613	-0.039932949858748	0.48190575381231	0.606733574111024	0.989469952700824	0.61463076575502	0.987379811002374
245	-2.76829895443699	-2.8877847857397	-2.67573856942736	0.221908049918891	4.5360057765251	0.0397306044387725	0.479166666784609	0.598059481026844	0.990236566002701	0.628217217890518	0.988586087210267
23	4.75286876811569	4.7863281356061	4.71162742937376	-0.0638164599014255	1.4486287938626	-0.0396593831129759	0.482166102678316	0.913585380442589	0.992422236540078	0.800350135122512	0.989105240844077
1213	4.33673739883732	4.31712776326173	4.34332796769975	0.0990510481345748	2.27810441192635	0.0394960390780832	0.476041666802376	0.925689767583375	0.99317949545121	0.653721625072126	0.987604293162989
48	2.73954283302759	2.79436567904985	2.70636843212187	-0.0965020512947099	2.29564138678178	-0.0393995439069778	0.477604166793489	0.722156108891831	0.989996011704859	0.631912075007376	0.987531337926039
111	1.31479951674338	1.18962853742782	1.43820573086615	0.119327281591066	2.5856301459828	0.03934351878587	0.481645404946304	0.799783426862092	0.990722039062711	0.664012089133381	0.988022744609586
921	-4.54025566935472	-4.4130380508483	-4.61485226145839	-0.226874730507519	5.29793073112987	-0.0383297252786493	0.479166666784609	0.547816302692425	0.989442434972047	0.549331685299971	0.988000728318999
779	-0.309678191513149	-0.194742259528096	-0.407558306259644	-0.125437356010909	2.9859746312974	-0.0381334662641282	0.480989583440924	0.734831480997445	0.990057154030015	0.665425619696555	0.988345078438511
53	3.38475572370887	3.36896145377998	3.39173882668421	0.0708194352676785	1.71051254668859	0.0379014854549639	0.48177083343649	0.653241670423433	0.989576072111039	0.688601310240798	0.987919063821329
134	-1.64822065885158	-1.73646423930472	-1.56879504512004	0.203158262461398	4.43205186363067	0.0377842959954967	0.473574590100215	0.696136321330183	0.990344371056029	0.66853297108775	0.988895502149182
791	5.50991586505331	5.31555147626683	5.62292582914889	0.0756639676401178	1.87084742562215	0.0375276617181588	0.482812500097248	0.768452175763659	0.990254393366144	0.791930010790249	0.988336685442628
232	-2.40679031246952	-2.533997867531	-2.31329487231524	0.188076497072361	4.12033670996628	0.0370917691921193	0.480989583440924	0.654290480242296	0.989842835127872	0.61788449688581	0.988460496723274
596	4.24853785061398	4.19058251671098	4.30519744314375	0.0958686703318334	2.5285790770591	0.0368950537118747	0.480604009482282	0.939164099736311	0.9924621048304	0.775149071143879	0.987954428553308
16	4.58359246375997	4.55371020296173	4.61591482024302	-0.0785819363301674	1.83711720809559	-0.0360315768665238	0.481645404946304	0.812444793883612	0.991499607851096	0.75625632599378	0.988479001019779
957	-0.245274502599437	-0.348015139189837	-0.174897498797531	0.119945682402507	2.61380171778902	0.0359107781150586	0.48203125010168	0.560672354684924	0.989237100760948	0.643654639068461	0.987912342543063
954	-0.302692950823094	-0.225420389782765	-0.349433391762388	-0.089455121994682	2.23513916785238	-0.033640551409978	0.483467847008349	0.592432643654021	0.989848297504669	0.667918629526942	0.989246858730547
0	7.81413990960745	7.86112309597544	7.77608058176391	0.0488368230811278	1.5042731226754	0.033634052322423	0.488020833401071	0.793595607141431	0.99019463803928	0.856769042191675	0.989690145412156
277	-4.45937880273658	-4.61340144102084	-4.35199508481529	0.192438456412584	4.6157853583042	0.0334833935262468	0.483854166758009	0.556777240991269	0.989342664986303	0.537087701949482	0.984453975309701
1001	2.63474091593904	2.61417328941856	2.6513014848553	-0.0870760253154605	2.35909271847836	-0.0327986800335869	0.48463541675358	0.882825681808548	0.991790460396856	0.654628209250874	0.987978740702149
306	-5.08172653747915	-5.16708503876301	-5.0238300849545	0.164404972326367	4.8576239214042	0.0322627162375906	0.483072916762438	0.54756821095992	0.989296688964167	0.516521998514645	0.981635252615092
247	-4.34017573971432	-4.51474693278959	-4.22896941435596	0.182108834757589	4.78517221288211	0.0322521898002663	0.484248893606371	0.493745369899488	0.988946138853944	0.538992988366272	0.987146287274603
93	0.643760660544058	0.748901516014755	0.573008675587914	-0.123810070080203	3.40018857378256	-0.0321801604921406	0.482426451544322	0.613922455686655	0.989339988187137	0.620867355800243	0.987545574239421
83	-1.09887802316594	-0.839646856491851	-1.22976900593844	-0.237393416648106	5.83302690863886	-0.0318985635995243	0.482552083432058	0.711604427828235	0.990776661397848	0.770007052009796	0.989137825930117
187	-3.1141027726419	-3.14950664948917	-3.09505362093613	-0.170685966027187	4.88514270618924	-0.0314857978672924	0.482426451544322	0.576401345373099	0.990800242646315	0.62166278517514	0.988216980125458
119	0.479380042020737	0.477690098108604	0.480775008902654	-0.111868681307561	3.17513015707362	-0.0314699745032245	0.483333333427628	0.607426679909389	0.989051475599977	0.711670468335555	0.989119886829479
227	-2.96105634448841	-2.83545419743931	-3.04520349223929	-0.178493069802564	4.58187786609628	-0.0314218409546013	0.48437500008839	0.569532467103637	0.989049352877055	0.621520101169441	0.988350522980064
658	1.51523902567809	1.67968693252134	1.41890464943139	-0.143250655053373	3.94619449937937	-0.0313591367688727	0.482426451544322	0.818575448249879	0.990893592671455	0.734032644919427	0.98851290584068
37	4.66410936217247	4.65645187348982	4.66980427342768	0.0532240344408796	1.69299317009095	0.0312969716444408	0.485937500079536	0.334241172414343	0.988496496788356	0.697009709227073	0.987583575083669
663	1.42652468305922	1.35777290048293	1.47570328885592	0.103345437632712	2.29944715322149	0.0309340177466424	0.476438427626223	0.850700320564729	0.991363392263908	0.611141518581792	0.987932365767849
325	-4.51453620235067	-4.41994418779401	-4.57286684000839	-0.155685404733331	4.80204166590743	-0.0304101219207151	0.485029940204394	0.464584396468084	0.989017068989983	0.539398009216287	0.987945852467965
32	3.83000202245486	3.97324555784656	3.72273940649924	0.068549614612627	1.98323126636581	0.0303755829857977	0.486071335668427	0.653457791008718	0.989454823328475	0.817821818808664	0.989136276893037
1383	0.254680576095276	0.231945230080099	0.265248137571535	0.0857632959847869	2.41260176762171	0.0296839572061312	0.486071335668427	0.44273656143625	0.988844785036647	0.723188529407925	0.988891577645075
14	3.45187895890664	3.53236435590215	3.40861451114874	0.0793148666848245	3.0595789849981	0.0290431580114762	0.481385056080298	0.67501595096437	0.989380959016777	0.73652488283752	0.988607756629826
1528	-1.7133788935144	-1.81266740893376	-1.64132146368287	0.136477633893091	4.01527777374039	0.0289190084172815	0.485677083414344	0.656384619090428	0.990589839212492	0.65476691703716	0.988656715670478
1358	-4.64365941514574	-4.75802534455086	-4.56108505207189	0.201242341767649	4.88879895588891	0.0285209260057703	0.484769591338387	0.582770220955147	0.990134127299172	0.54459304670113	0.988243903331783
124	-2.22603856906545	-2.4790616589822	-2.07151803964321	-0.177196340792046	5.88977118156982	-0.0285205946235331	0.48555063793641	0.678266060229699	0.989973683987558	0.7233170743908	0.988435785294422
61	2.56308766421622	2.68331337925061	2.45830388557893	-0.0928098655527885	2.7548010529813	-0.0283012482746793	0.482166102678316	0.457456452332777	0.988964320520568	0.60815108367762	0.987706974494406
102	2.71857809284954	2.76147690655284	2.70152978712942	-0.0525685358054231	1.87943511541551	-0.0282433568015215	0.488281250066264	0.876538883461229	0.991941419962375	0.815561008129047	0.989532984157889
323	-4.10075441941149	-4.06660010944183	-4.11520843866393	-0.157371521625991	4.82679447848298	-0.0278879037541799	0.483988544740364	0.591727411375409	0.989899679187184	0.600728076946973	0.988047619454601
414	-4.79135326113384	-4.86189069589727	-4.72968511630753	0.139595968665373	4.42026352006609	0.027782403013129	0.483728195874357	0.512988713124348	0.988947583513048	0.514594989403611	0.987525892625176
269	-4.23599663224395	-4.20855393328011	-4.24866232920823	-0.163468799348851	4.94840282689469	-0.027609249164375	0.483988544740364	0.590981995160811	0.990468563442326	0.602201602119097	0.98868912772151
422	-4.79243180229476	-4.68163140148775	-4.85574409068322	-0.140843407873032	4.33307131200262	-0.0274819078704829	0.486071335668427	0.526855441967366	0.98907768716633	0.53350143553814	0.988073665282473
948	3.29609090372171	3.22277460778765	3.33920959388941	0.073162328388765	2.40066292809564	0.0273059569625797	0.485677083414344	0.822183444822938	0.990354974744882	0.782404508983222	0.988197577476204
1397	-2.04225270323802	-2.03019696425571	-2.05250658216065	-0.137990258884652	4.0429986938729	-0.0272083163663536	0.485156250083962	0.524177801069833	0.989379924872795	0.718087814426911	0.988735346507366
160	0.512236490019095	0.626966265533352	0.447546599546138	-0.0938146314389012	3.26153031481674	-0.0271566451330141	0.485677083414344	0.807726669744765	0.991106707100181	0.729994809703169	0.989031438971913
113	0.831341266630251	0.781224018506351	0.870882014439618	-0.0860589243660019	2.94618542248901	-0.0268136878572368	0.488281250066264	0.718980147934252	0.990986125141133	0.775579605322905	0.988931897227937
151	-0.481189086445184	-0.467066746216272	-0.489276226102415	-0.112600375459404	3.73348166457382	-0.0266229587312448	0.48437500008839	0.697425289193569	0.990586611783622	0.747944394789842	0.988932019525111
77	2.53684902717337	2.77000421574036	2.34389884300762	-0.0698109155450286	2.53342497959927	-0.0265999725419897	0.487500000070687	0.907208698780889	0.992318649423329	0.832230285315148	0.989450994918767
192	-3.14301885664821	-3.29043328352537	-3.04583500157145	0.150623487112128	5.30010402430505	0.0259970504801306	0.486197916744727	0.661072601092016	0.989475081326789	0.655002808895857	0.988703159089975
386	-3.59197380579725	-3.72041640792762	-3.50691416650391	0.140479814118771	4.56021187108827	0.025748018686267	0.484509242472379	0.63135423676267	0.990225519628842	0.622057722023175	0.988182984968194
1075	0.545812592428659	0.415992197344892	0.630731513457195	0.090802058500083	3.28779571215586	0.0256771130866624	0.483854166758009	0.808326017428138	0.991132976580439	0.714325693915548	0.988972701603154
278	-4.69856392495137	-4.62558026508285	-4.74810861162137	-0.148816382166643	4.97134280641525	-0.0254928288141518	0.485937500079536	0.58021273785503	0.989446244319866	0.586174595004935	0.988673955844055
202	-4.43096484128522	-4.45042358406197	-4.41559692769828	0.145301476859879	5.10402722815342	0.0251550517825233	0.488414475462507	0.581662892006836	0.989620242939758	0.598214092446658	0.988319716051046
86	1.15943455862547	1.17217053496981	1.15214520360688	-0.0678838437202591	2.55637032309919	-0.0250359098313309	0.48737307999847	0.806746232072647	0.990768888061736	0.738213684380728	0.988333035769131
169	-0.542880341941667	-0.64892954087939	-0.476130860370788	0.0873240863435614	3.00467210242076	0.0250248619646661	0.487239583405494	0.653808193229821	0.990298731904351	0.734368506753275	0.98882175683202
38	3.72249803184463	3.78923124199585	3.64070783755578	0.0496047691710721	2.19991353006385	0.0250177465930791	0.487112731132461	0.812706503998852	0.990096171167726	0.819449715061785	0.989166523829365
122	0.0519633703537092	0.0453585092972384	0.0543966526381778	-0.102280352655676	3.53571953954443	-0.0249066523811118	0.483333333427628	0.518775296226522	0.989114097057766	0.732139333374582	0.988739101345412
120	1.57107173109618	1.60065469426454	1.55841312124998	0.0685556976694377	2.93340412626704	0.024218008661229	0.486071335668427	0.69543809442323	0.989877107816275	0.813178231127392	0.989380305092311
64	1.59069130713885	1.60546723649337	1.57756556220716	-0.0783339701457884	2.86418249759181	-0.0236321427091845	0.482166102678316	0.586664857390917	0.989455977406573	0.669463089803341	0.988688837013664
125	-0.697039034258625	-0.692607728350942	-0.701642031771593	-0.0857841541930187	3.01956281707512	-0.0235819365500744	0.485937500079536	0.738966373114192	0.990872632539221	0.763385834604908	0.989209723297765
1543	-2.70015588975844	-2.5403869901317	-2.79751251127248	-0.121677641655508	4.33585595360071	-0.0231893579258031	0.487112731132461	0.635286496725159	0.989587279255636	0.698987811188462	0.988367707616123
340	-4.93151512782787	-4.84401730591651	-5.0009861736022	-0.104150648554449	4.62414107090844	-0.0226037936404388	0.488541666731456	0.532307285630197	0.989940330475939	0.541676831368402	0.987307221005581
95	1.14895212164812	1.14454876704721	1.15304335160889	-0.0553144089145876	2.20385209699926	-0.0224800263008145	0.485156250083962	0.754054753413625	0.99003219195703	0.732898107788918	0.988680860056729
106	1.02325777042266	1.09765171363972	0.962558796767635	0.0663382080717145	2.77440453941358	0.0223832691556278	0.488541666731456	0.839654653770314	0.991523194052421	0.810255454907207	0.990178150759569
177	-0.618452421034447	-0.592558890636742	-0.627121585012168	0.100557609152933	4.25634303503904	0.0215596547818252	0.486197916744727	0.639938566376142	0.989851110958654	0.765171708008507	0.989252750841477
283	-4.77672639990892	-4.71316861520397	-4.82191476818871	-0.106462006019174	4.59795418220321	-0.0214693378538728	0.489062500061841	0.54706785368886	0.989635565453475	0.576345262938193	0.984532895830375
99	0.046207498438819	0.060177693421041	0.0352480128113752	-0.0764480877046143	3.11948963035211	-0.0198840285062445	0.489195522060536	0.802530306401698	0.99078387711872	0.783989562342837	0.989651031815434
130	-0.373095006767749	-0.434340450345038	-0.337946094676612	-0.0774753424599872	3.41023317963454	-0.0198551313861508	0.489062500061841	0.728762291962936	0.990424466993406	0.78054907611481	0.989606316513889
109	3.85278682607494	3.82413296698493	3.86451117459365	0.0420549543009368	1.79947655126057	0.0190425930552145	0.491538661854629	0.897685832825731	0.992307304107189	0.8475458885878	0.989499551264441
45	2.36129001160871	2.32772276952324	2.37899816022114	-0.0801199705335591	3.65322614160593	-0.0189808186579822	0.48984375005742	0.817388872453019	0.991007450673169	0.836463725655015	0.990288476317429
240	-3.11675402935531	-3.07959998428125	-3.14258948515052	-0.0882025637330788	4.82482723291899	-0.018694344512742	0.491538661854629	0.636156618566378	0.989574563360983	0.656547409770039	0.988258828014851
1723	0.362271813062959	0.33964011975799	0.379913805105826	0.0570317382685008	2.76793024848195	0.0180645733069605	0.48984375005742	0.551219180647325	0.989276625945421	0.78121865248375	0.989757364887601
164	-4.5794672954474	-4.67280111643458	-4.52739258125355	0.107327411690057	5.49607322235663	0.0170075225418985	0.489322916727034	0.555041032629987	0.989836226296461	0.556543175491737	0.988965972787819
180	-0.00272977614306491	-0.115973369513182	0.0774975110128855	0.0615367391597728	2.96535537897879	0.0168346405722368	0.489455870926547	0.75052975130823	0.989675420334636	0.767192081363954	0.989306865909636
156	0.477624979772387	0.392163604142649	0.553092600322487	0.0449553827161475	2.50991966661091	0.0167747573444658	0.491666666713775	0.690956008046051	0.989741496849485	0.810189790128335	0.989982769819605
52	3.0483356532012	3.22745961538679	2.89585209828212	-0.0337991122111827	1.83660095023442	-0.0166000256852381	0.491278312988618	0.726112207085883	0.99022110469551	0.777859344762795	0.989085968261796
159	0.238184523367019	0.275003147372629	0.203985479516837	-0.0469568683504713	2.75445844701687	-0.0164252795809272	0.493361103916705	0.764682126709526	0.990232168969646	0.8185153312365	0.989940623365342
100	-0.167018146181467	-0.263042066380527	-0.101161232240623	0.0672473290362943	3.57832726595573	0.0162250945683871	0.488802083396649	0.759462762713584	0.990043578780443	0.7301540092365	0.988853424311427
364	-5.11990213961076	-5.1783327926671	-5.0903382919682	-0.0765374679791675	4.4185598917854	-0.0159232364529886	0.491278312988618	0.534817440368245	0.990259443637446	0.548257938919781	0.988019724782264
1567	-4.61615179196487	-4.6948461032055	-4.56868948996214	0.0904391066975947	4.91062305745701	0.0155737325977494	0.491017964122608	0.551715572762412	0.990236977771825	0.579866061630909	0.988694923261119
21	3.03293880206692	2.9252109164805	3.08706216220423	0.0514814493842497	2.43848878208933	0.0155644481043861	0.490757615256597	0.837171641271066	0.990713785548549	0.873066671122483	0.990237955035302
107	0.382493779244236	0.345796996554396	0.408434285107449	0.0408346573239351	2.67058472847198	0.0146656891067902	0.490497266390587	0.849988984520954	0.991238864890091	0.771637443312272	0.988773845770247
378	-5.10462670105532	-5.19752206549503	-5.05066896397523	0.0713825968415627	4.33969791082692	0.014586571667598	0.493489583370133	0.479505181184153	0.983272308879711	0.524538621225149	0.983132214426684
9	5.48433999642051	5.59514113080621	5.3894831785595	0.0285708840512027	1.95967295177135	0.0144553319932865	0.493621452782715	0.699068576974163	0.989632463853683	0.880582508808959	0.990444098012467
152	-1.08815307153112	-1.09427651171007	-1.08001328425728	-0.0537842820825327	3.95315079978424	-0.0139422948504142	0.493881801648727	0.696850330564768	0.990054921847827	0.777088366025597	0.989440427578624
789	-4.23894253284715	-4.24697505278425	-4.23457689687361	-0.0754888708654367	5.40356737922006	-0.0136873460094811	0.491799010720639	0.531894598549276	0.989437913023116	0.553908855456871	0.987792304719658
26	2.3662895005627	2.38100435565194	2.35330609221697	0.0390546027372864	3.32935778725562	0.0136432417341188	0.492840406184683	0.812431370253201	0.990699629431003	0.841911956827745	0.989387551859387
171	-0.0674783988736669	-0.072977868147853	-0.0641145354475094	-0.0546450180789346	3.22687827607145	-0.0134745207408348	0.492708333374551	0.572230186065495	0.989650180384329	0.75345595192381	0.989267698214914
377	-3.82272078504884	-3.7263631739055	-3.8797840817476	-0.0570772574063287	4.23383448286905	-0.0121749435633811	0.494791666696104	0.592018257241471	0.989287229376282	0.614559428029233	0.987948980058031
217	-4.22633405430361	-4.26506008744904	-4.19953075393158	0.0577214174555314	5.16512906733641	0.0119152272439135	0.493881801648727	0.592292735540741	0.98977286565677	0.611479504631527	0.988047998749263
1553	-2.2020144803569	-2.14212510563803	-2.23077511703411	-0.0668950892508242	4.99460355680752	-0.0116673567145158	0.494270833365715	0.681912685483655	0.990152796440201	0.781834432032274	0.989309827665305
204	-3.44764970525949	-3.51372860532787	-3.40931670653461	0.0564600288643904	5.17979448571465	0.0113202357548843	0.493489583370133	0.625114265902101	0.989688204662646	0.669788200590047	0.988926774564464
144	-2.96446293716981	-2.97395656588062	-2.95597814579878	0.0634786432643981	4.53537158979168	0.0112964689545141	0.49453125003091	0.613524450308883	0.989840567335932	0.635059356747327	0.987854593737286
121	-1.53432144431551	-1.78900428897182	-1.36122734869537	0.0533181210846525	4.7953380941335	0.0112035236396689	0.493881801648727	0.67339705618733	0.989915963045001	0.741990618204398	0.989215551383871
734	-0.317640674564528	-0.276700395938879	-0.344992007597035	-0.0334714610240621	2.49785554369182	-0.0110293784213551	0.493489583370133	0.620362753685931	0.989166045604929	0.770471907572358	0.98936492321911
40	2.35731842632923	2.32082249126465	2.38828431584803	0.0366194913875431	3.09750713145075	0.0108204065846229	0.495833333356882	0.888572497016206	0.991449747084616	0.901386343957675	0.991397647171173
333	-4.78232678592542	-4.72245838675691	-4.83446129205792	-0.0504586110548644	4.59524695381363	-0.0108140089485852	0.493100755050694	0.508976705160987	0.989487719906447	0.4990833674549	0.987572063197813
374	-4.9913486604348	-5.04450875866862	-4.95670687499994	0.0474490726216183	4.66012668790775	0.0102511749238971	0.49622494144283	0.555698737065953	0.988868306191491	0.566006259162875	0.988647910130408
1649	2.03066647432588	2.03783728782196	2.02815703205186	-0.0362511707998792	2.89701493296302	-0.0102349669086556	0.491406250048581	0.667832425675824	0.989383397758718	0.795735529799467	0.989798278989419
133	-2.41005629167534	-2.56729130995611	-2.3182794265859	-0.0635891482855744	5.53585292356312	-0.00986120550649274	0.493881801648727	0.653974379156378	0.98956869544405	0.757660623232508	0.988571509407695
188	-2.72268111824561	-2.59793140198912	-2.79738531246985	-0.0623830574857553	5.40748571889994	-0.00977648530803215	0.494791666696104	0.666993089531062	0.989834654711436	0.729623981222068	0.988706408449611
24	5.13876896418223	5.17942062478922	5.10499858808933	0.0137745594571883	1.70844768873886	0.00923564677824532	0.496875000017661	0.907629978336171	0.991703957632816	0.919228735634021	0.991432130965012
1855	-2.14735872135735	-2.11906703334113	-2.16947251817454	0.0418047121679432	4.80476854056116	0.00905896300664451	0.49453125003091	0.691491051314287	0.990381943666472	0.743237896425636	0.989250543485116
49	3.00641954050618	2.80091570004645	3.09248436041142	0.0239043805282426	2.66460598885788	0.00904382680983644	0.495964592576818	0.913864758762764	0.992164101860145	0.900826972129299	0.99037744134487
343	-4.35731600517718	-4.34565805906933	-4.36055155139242	-0.0487530560064382	4.33935746887842	-0.0087654349545951	0.49466284824676	0.549963761794705	0.989341542675706	0.584663307738241	0.988510691147398
207	-3.71847657248258	-3.77455645380244	-3.67613345773652	-0.0464006506949124	4.92800315988177	-0.00868279387221676	0.495052083361299	0.587681483761473	0.989449888688371	0.637477406756481	0.988371872763024
90	0.616883735956457	0.577052917400113	0.65808943578045	0.0313771410868418	3.34104547970873	0.00801009557644953	0.495833333356882	0.755550816321953	0.990206357408313	0.85620147849276	0.990697097231206
1559	0.430355461863708	0.385694083600319	0.471340375244513	0.021157635893605	2.17523431755908	0.00785216472555826	0.494010416700522	0.813635421744531	0.991701563946367	0.776853552826899	0.989148460081989
253	-2.55477033374332	-2.5745953791791	-2.52594387194888	-0.0420497983354178	4.61396076980676	-0.007619726462884	0.494402499380749	0.657318870584459	0.989511018314839	0.708008651073634	0.988858860447148
316	-4.06741842806843	-3.9591601695079	-4.13078201732504	-0.0430838015424015	5.05491681822897	-0.00726938403353793	0.496745639174853	0.623339401087812	0.989710565866286	0.653475030819927	0.988486075726259
313	-4.54408573902166	-4.570719744491	-4.52318398166177	0.0424804404300536	4.81651671919457	0.00724781419750128	0.49466284824676	0.549114450916865	0.9890499205275	0.588134837648309	0.988216133244382
63	2.45488817129054	2.50307995343174	2.41001459295049	-0.0241724589917074	2.81510711543741	-0.00637949751798819	0.496745639174853	0.804998097542634	0.990921607105347	0.889071465545228	0.990641573990851
600	-0.89758298522613	-0.909446485268257	-0.886319134152373	-0.0287116103561837	3.56185198762606	-0.00624242730260458	0.497135416682856	0.486411606760534	0.989223853889643	0.773519361778896	0.988972539412075
1410	-3.65053246025069	-3.736475315797	-3.59316950388066	0.0522383488838116	5.53641921580005	0.00620881306145562	0.496875000017661	0.644442985876175	0.989738376337112	0.65122063994417	0.988724090000606
362	-3.892942502783	-3.84989967785386	-3.91947495477882	0.0408603316874743	4.8963629655716	0.00612022577343688	0.496614583352467	0.654027788921823	0.990490651561307	0.677710018264948	0.988746050487058
58	3.87725642547639	3.88516009928715	3.87629491565702	0.00954879797034858	1.80680955892151	0.00552650931615085	0.497526685772888	0.647498624893099	0.989542865069923	0.906032695453035	0.991524357391473
210	-1.39360534494906	-1.35010944854494	-1.43270106846337	-0.0196200686503065	3.91034198334902	-0.00521823465902202	0.498697916674025	0.605333048165169	0.98905454867112	0.692596939221898	0.988585330858687
361	-4.37746983036525	-4.34024918032549	-4.40267104657593	0.0202823714775304	4.63589519940219	0.00424264730133794	0.498697916674025	0.565347120879427	0.989292983616946	0.567998316424709	0.987141226750273
20	5.52754766437349	5.62342180313663	5.45724062276506	0.0100757812151837	1.84137288183315	0.00397731415019762	0.498047383504911	0.904272407661413	0.991347158641848	0.924369922332975	0.991918445441185
128	-0.0571762072885784	-0.0219752303190983	-0.0850388474568318	-0.0146125532798775	3.59663940542714	-0.00377864156613659	0.497787034638899	0.778910540289956	0.990594419871184	0.824828232577641	0.98930929915445
239	-2.3639249203795	-2.34118773810012	-2.374545575471	0.0141018055045983	4.30781095797948	0.00261857861156507	0.498307732370923	0.609948806880764	0.989037997268451	0.711076582522094	0.988914241955443
76	1.11455281212486	1.27780690705126	1.03412754956281	0.0106485730044428	3.84658500240708	0.00251726404076309	0.498828430102947	0.694626232389173	0.990537996142869	0.884810523491507	0.991479653156246
1659	0.111323262934929	0.129140067878081	0.0949909820830195	-0.00338686939883726	2.60209257672712	-0.00129516645432734	0.499609476700982	0.722584362968272	0.990245399813401	0.781597662027442	0.988954872623403
5	7.06495605266742	7.0833019982348	7.03833024448322	0.00122656469308247	1.41721548223615	0.000631721775072911	0.499609476700982	0.919422135875139	0.991945593890911	0.914758078994343	0.991950552388722
813	-1.26218236880419	-1.16160692226896	-1.3395648840731	-0.00251187816861531	4.07977156199745	-0.000628366006967186	0.49947916666961	0.699330340921	0.990142056018927	0.795459106982267	0.989540411712123
