rab.all	rab.win.Explained	rab.win.Protected	diff.btw	diff.win	diff.btw.025	diff.btw.975	diff.win.025	diff.win.975	effect	effect.025	effect.975	overlap	we.ep	we.eBH	wi.ep	wi.eBH
176	-0.0423767001981776	0.070350290710735	-0.136531321594809	-0.279611220751655	2.94236542797032	-8.00660563560218	5.31126515961522	0.489988750890175	9.40386602722972	-0.0821497662407512	-4.77423002372449	3.16058814730197	0.456837489995373	0.216019734162117	0.962174717005086	0.382764295821441	0.965904096128053
56	3.04364659315526	2.92479855821475	3.09712630351479	0.20627858117255	2.29772342446916	-4.04533405598054	4.67811557438407	0.350390188066739	5.40207948859376	0.081131410247266	-3.66727118842275	4.06538136919166	0.452452727074749	0.512704144619589	0.96745156160738	0.396210555841667	0.966311539838325
220	-3.96204654961415	-3.74468618597816	-4.11062869701199	-0.432168983372966	5.00767020589172	-10.5784262815497	9.51531867579804	0.896461314382317	13.9012335480947	-0.0794720305346897	-4.14940411572926	3.38529722765876	0.459703947622403	0.510951109943593	0.971103508263646	0.476270437253515	0.969894771439274
197	-0.255646034659439	-0.427053112268745	-0.131540533723578	0.282595251904402	3.04537676403642	-5.83647534323677	7.55212894624735	0.504022080426901	9.57830833385917	0.0785572710236255	-3.9599602090961	4.53437964124371	0.454645108535044	0.337485380478735	0.964731861825696	0.385800800233039	0.966546478348017
50	3.26708270214576	3.31973409219757	3.22088275628017	-0.208634930320054	2.55900304627599	-5.04559750590331	5.03431669124779	0.401189188247575	6.24921374144294	-0.0785286354697154	-4.30895626806297	3.38865609024731	0.459155702011869	0.347491855467358	0.962663328012162	0.385595835703069	0.965682617960489
18	5.32556676185561	5.37139115730623	5.30025803639647	-0.0962842577837653	1.16066467714568	-2.17985595492691	2.26705389321559	0.19709620533585	2.87670837723441	-0.0778578920051892	-3.80722225196642	3.58844313470667	0.46560701583699	0.661110335747284	0.978380677151312	0.492962439719883	0.968354471694589
265	-4.57479081652159	-4.77890196393456	-4.41738703947448	0.455987036883981	5.18601367847356	-9.96820168402129	11.8369454230669	0.940344447674076	14.686948688779	0.0774779042381502	-3.42423950777057	4.12902558684246	0.462719298480369	0.454285618343411	0.965173797532061	0.473203445847519	0.969961502394882
295	-4.7578416704084	-4.53725241368597	-4.92428198122281	-0.395607666977548	4.33778878564706	-10.7102506674031	8.79984483485263	0.736777848638254	13.9856089295168	-0.0764837534073435	-4.38382997662505	3.91142849450913	0.459303919138281	0.388956177761573	0.960971336933097	0.395689179773824	0.957371454938581
6	6.43000737566525	6.50576684874413	6.40800205458906	-0.114305249811669	1.37381863902124	-2.49172321611707	2.27921061376736	0.247844670645194	3.05988895711662	-0.0764448912112609	-3.85225385921262	3.03035182644465	0.468347492662583	0.486350452952423	0.969552621145445	0.518940968529227	0.968755249709707
260	-4.05150857715672	-4.3102023640776	-3.84432727422129	0.423702002640148	4.72779193836419	-9.71487564707799	10.3721525267468	0.883053250502026	13.7539593779269	0.076054561821374	-3.48120972279669	4.11215516874255	0.462318443646331	0.506256053353949	0.970945616150507	0.456275192078638	0.967845275420081
12	5.53159499764502	5.42303711541073	5.59563443396681	0.147055302907653	1.98005521947204	-3.31035030126084	3.72850584671431	0.347441104889708	4.19231154439676	0.0756147851936731	-3.23494763748496	3.56827531198905	0.463414634376543	0.459104245880872	0.96494042313666	0.495792681463174	0.968097405383252
7	5.02202505368551	5.03699008334579	5.01856360674484	0.21392098182154	2.50141697523228	-3.93359186576353	5.83945846883104	0.4531701604172	6.39515153319115	0.0748256691234846	-3.11661393237728	4.6164182829219	0.463962729741653	0.228146078544306	0.961388738462277	0.53686140065569	0.969071082589699
117	1.82423665312531	1.92764784372287	1.7563877328406	-0.180379076512789	2.16481417957515	-4.87649113193006	4.22362717953462	0.345688584094676	5.96773105041148	-0.0744592700019334	-4.52436930170681	3.63422750762858	0.460126062185926	0.526588259975359	0.969849983836446	0.478404532952182	0.968509550094602
89	2.79103853051551	2.88527489018974	2.75149700233874	-0.158781837240047	2.15135019011673	-3.98714487910424	3.46552157706343	0.341879079683346	4.50320975297292	-0.0739172208334325	-4.21023245861579	2.87412501476028	0.467525349614902	0.331739285002782	0.962777348769371	0.510836417567617	0.969502440161431
207	-3.96441797710075	-3.65214358276108	-4.19265852692894	-0.41117592994324	5.24697259520518	-10.4046659187834	11.1497821364034	0.919770061694239	14.8929033136919	-0.073804934413244	-4.05584915019925	3.8154231367659	0.466831140559497	0.587657358550576	0.973090881590725	0.459964633800577	0.968227782813421
88	1.76957976004148	1.90611448629156	1.67849535981811	-0.243953196131771	3.10619349348348	-5.96476911253986	6.27945565563172	0.408844869240883	8.68052623046698	-0.0729473620279631	-4.98194316676043	4.69713798350969	0.456837489995373	0.749227604471216	0.981512368578864	0.37893278387432	0.966032880531715
222	-2.01313197901376	-1.81951030035006	-2.15956724770476	-0.35997640228994	4.27985409064165	-9.8023321852814	8.71967665538724	0.750960626131826	13.2443922232424	-0.0723383693303835	-4.20897911062815	3.55867608151854	0.459852014503377	0.526349504929778	0.970828541711007	0.488193936806768	0.969196379379073
243	-1.92685108406694	-1.79322717961895	-2.04580001472145	-0.333926906211314	4.23215826035374	-9.69860284017831	8.6246196331254	0.684067260773513	13.1186486011281	-0.0720694718742485	-4.74281062244031	3.77277530494029	0.462445175675097	0.459209879700844	0.967168823663451	0.552969014066009	0.970156752185938
27	4.65902421816963	4.35010032357584	4.81848875889923	0.19537711744297	2.48468162475298	-4.29184734555447	4.46667257205022	0.422902064669396	5.40026928965352	0.0717954891177665	-3.61856257746085	3.70114214342097	0.471087969488213	0.593301981042794	0.973177608538983	0.619282213454255	0.97165202727274
174	-0.592988775915377	-0.495062484374888	-0.671234449921767	-0.258505934076812	3.1470238654521	-7.14600244414869	6.20942136788807	0.435780052315385	9.37659685345492	-0.0716046892086514	-5.0858665765643	4.23689773590531	0.454097013169967	0.395125574778596	0.966105711521158	0.400045076968827	0.965447025561225
102	2.11777199274125	2.26725074187792	1.93415383282518	-0.190464930878699	2.48095087178373	-4.41964740969871	4.82908315379696	0.454279755534367	5.89219991788456	-0.0701112567796316	-3.4137796073988	3.39321379206111	0.463414634376543	0.722512527612375	0.979282942905375	0.508742455015345	0.969586220188675
167	0.56757332391492	0.63576339037964	0.500793206282739	-0.191559814808751	2.26255602084646	-5.39375621468339	4.47756507713618	0.397068548418748	6.96575958189016	-0.0698294071830967	-4.29710865705605	3.81680848147858	0.460126062185926	0.501290947610678	0.970104623137284	0.523898982623075	0.970525786222197
199	-0.529141520680189	-0.367231106060107	-0.618876098680367	-0.225795226082963	2.83565105288992	-5.7439456984906	5.60805650196744	0.445395734456463	7.3749382372066	-0.0695693411833023	-4.43962180899919	3.75954107918886	0.462445175675097	0.582768753285812	0.973527842977402	0.475616418828231	0.96895510272201
263	-3.58825564403225	-3.29828156905508	-3.78301133706741	-0.372619906300444	4.60150538016144	-9.67892924638825	9.51752571275341	0.787505802952865	13.7801097965376	-0.069462623032337	-3.96994340619659	3.78269097650785	0.460526316038206	0.533299902388266	0.970255634996256	0.438058353077768	0.966299916124013
144	1.3017184624555	1.27447360004129	1.32325530456514	0.153921258638042	2.17537677374416	-4.09881586122329	4.16070527006906	0.376585951811725	5.2989287039402	0.0692093459122601	-3.4556042846672	3.87006180276368	0.474102493996443	0.597134314337501	0.972888461805088	0.652017630335825	0.973374223648772
150	-0.117883535089438	-0.234779336792172	-0.033862853321363	0.214894253757628	2.84775834194623	-6.58230190124874	6.99326666651665	0.413781589542441	9.58667885088709	0.0688074392451406	-4.62088227221167	4.82759500268114	0.458607456401337	0.578260138319132	0.971220410801406	0.442237378639317	0.965703945054016
122	1.2576277326091	1.32587652736929	1.21406310421005	-0.180743931093163	2.30044284717509	-5.20385822552083	4.09325015479397	0.351951621610084	5.86837621746326	-0.0686622386236493	-4.89430888361571	3.55329919807947	0.458881579206603	0.238815436083322	0.961644885844789	0.459603936999696	0.96965414289341
194	-0.28490509450809	-0.103744848628802	-0.42918993252061	-0.239240055993076	3.09509359156192	-6.38533803554668	6.76989074562017	0.49517607140969	9.02831016187024	-0.0683237344301314	-4.22932636027774	4.04375928409949	0.458755823773187	0.665143119398213	0.977348214830151	0.414508574136583	0.968148415047762
90	1.58258805254081	1.50018511141275	1.64051347099063	0.205760700945446	2.89308417434083	-5.19733043357513	6.14314490053307	0.455334647157292	7.12852839550017	0.0682894701667325	-3.7714536780033	4.41219666114146	0.459155702011869	0.48630036521755	0.968026278880745	0.438304582998328	0.967557826872883
188	-0.650191538965244	-0.76106651044645	-0.573301793386621	0.265411818531203	3.72727250068797	-7.13583129433849	8.31295697367723	0.526649036476205	10.7942270964584	0.0673531592653632	-3.76123944874381	5.14953197416031	0.460800438843474	0.436209551938285	0.966823088449719	0.488189133380363	0.968822782862919
214	-1.8804733331255	-1.63690552448598	-2.02924250795209	-0.317478236551756	4.28432534753743	-9.28799802214585	9.41275535097467	0.70144844110298	13.0788336767548	-0.067134746399765	-4.39732966047795	3.87316095288941	0.459703947622403	0.59328498388814	0.9748686470459	0.491382057297448	0.971534816084119
119	-1.05392845867546	-0.510925047472976	-1.46977264865473	-0.407141701576499	5.61159652631342	-10.8752768049802	10.9845728083671	0.916348518128489	14.8215196758748	-0.0670525607745735	-4.06158351010251	3.58413961867597	0.462993421285641	0.563105012706321	0.972427618009896	0.456469632518212	0.9675446722344
166	-0.547581644885766	-0.354748632687405	-0.695298917230909	-0.257536625487183	3.38614929643399	-6.98635215142869	7.51458184662004	0.613239629042994	9.97033424878426	-0.0665162630023368	-3.96357877705928	3.95207066338703	0.467927631780612	0.619667119857505	0.976159371089318	0.473961711366576	0.969139171475856
228	-1.378967178314	-1.19013599134247	-1.58475461903554	-0.290795899268056	3.59312978704775	-8.57552475851658	7.61511949991084	0.587053707997978	11.6739481951622	-0.0660656626088057	-4.68402828842335	4.15445957080565	0.458881579206603	0.496126168506557	0.968209695806059	0.430162371541603	0.966819629604277
4	5.33997191956548	5.24566664893986	5.47248128155486	0.190843161633742	2.80867703129483	-4.77262804093825	5.7061979405891	0.515950310705865	6.62281876218634	0.0659231378669397	-3.22870564007267	3.69206289571224	0.468201754585892	0.361531360412846	0.962133177272048	0.547219367043775	0.969131979093863
63	2.86167675380832	2.80350210695059	2.92994509701587	0.18093484441754	2.31212298154774	-4.24975465853151	4.6246808601425	0.383819883274987	5.53316825475788	0.0658581622423712	-3.40940608453064	4.17518534054641	0.467653508975333	0.4856036653217	0.967185878215289	0.535140683865594	0.968307515952697
233	-1.90368780376669	-2.11481538498991	-1.76826771937735	0.296642149045127	3.84789602288178	-8.01643865662256	8.39060420906402	0.654777193997093	12.4372432255799	0.0657148839968806	-3.84969662848481	4.25953181751517	0.466008772143664	0.555748765445048	0.971260508235643	0.501755843114977	0.971211321712208
164	0.190931088666773	0.272831583302725	0.107623405900708	-0.251013766642782	3.34886123173023	-7.63317023767643	6.36623945134585	0.519034950403443	10.347053761183	-0.0649777280771683	-4.52321423159073	3.61067312979262	0.460400109868474	0.450392834387572	0.966436436864144	0.456581123197121	0.968595005950921
129	-2.60922706344399	-2.80724027154707	-2.41680685087628	0.417284875327011	5.66762577809081	-10.3016399388683	12.1098464995834	1.01253579888523	15.6785405758957	0.0648737618287086	-3.38091132340366	4.15410280872827	0.470539874123084	0.477116617904693	0.969741068747913	0.50348877091782	0.970809625236699
201	-1.02630452861636	-1.18505929754338	-0.919275263004269	0.25851530330839	3.79483026643756	-7.85057352415025	8.03711373335798	0.556401704153119	11.5590754358518	0.0648249300768995	-4.17872978203075	4.45731170995632	0.462318443646331	0.624086580917541	0.973795559205877	0.52069998673624	0.970160150064497
160	-0.179709787688811	-0.301682759248589	-0.100018824765307	0.223995177549706	2.99416236341566	-5.53956519375354	6.3361816043711	0.501554030182769	8.16021947591669	0.0644399646664875	-3.66209668241563	4.00794600003797	0.466703206567223	0.494048443782849	0.969549866598398	0.504232964639137	0.969594377224665
81	1.39274723771524	1.40813307010623	1.37598019310582	-0.207142222779627	3.32082487901847	-6.17866614138302	5.55325114467173	0.423956254305036	6.98869780346522	-0.0642143260446299	-5.02777706700543	3.83877001187857	0.463688682059098	0.442475304458139	0.965222994428245	0.516984458167549	0.968870959583228
130	1.08566533021638	1.2482257295593	0.964544692776483	-0.177156339335538	2.6872312519161	-5.08861471237601	5.23285324782591	0.470632570906215	6.84024985217457	-0.0637178375570401	-3.60357000905322	3.62329456634592	0.470539874123084	0.783177969551408	0.983579998802305	0.569833060011245	0.97109127923477
34	3.16403237968076	3.11395329472794	3.19441126218643	0.171223893679352	2.23384853875167	-5.49943687596159	5.63461926136459	0.332205874254839	6.8402845201826	0.0631020357442869	-4.36805024849477	4.65627859492914	0.460674157551024	0.85743789834689	0.985433090106982	0.46089256325016	0.967919941074276
192	0.197696752512454	0.348783395937162	0.110941367265611	-0.178856788604038	2.41603146448195	-5.14423497235592	5.67210171648529	0.38339171726433	8.3457388228116	-0.0610626157717556	-4.48840751521825	4.07997134236641	0.465186403727835	0.740645107529505	0.981466901774664	0.511004832972965	0.969653426029044
291	-4.59491007866559	-4.38150789900754	-4.75413894092571	-0.350849727207465	4.63144672126667	-10.3312914623477	10.27790857943	0.798614096271132	14.2242983923963	-0.0608714622458062	-4.25061134950245	3.56884240487545	0.465881063519548	0.466902063709095	0.963349323330809	0.447970246060709	0.965589095441953
268	-3.68174904049395	-3.48256213079575	-3.81123440700819	-0.340876599835379	4.85973895287656	-10.2068163714874	9.77098823017827	0.885810676892824	13.7803469529925	-0.0606644139896753	-4.05863370071793	3.39178166968424	0.47026582644052	0.553199509948151	0.970752018023504	0.53285232470763	0.97008965652744
156	-2.90155631352741	-3.11313937111655	-2.74758398164441	0.361526932403778	5.46033051641697	-10.0356631372322	11.7944232034744	1.00697130239611	15.0820858019379	0.0597110017274074	-3.25343927199499	4.338873013488	0.467653508975333	0.541544453998783	0.970860774839713	0.584185575727047	0.97096638700309
240	-2.54820214581348	-2.8560010532592	-2.30431867662022	0.309318408538838	4.7048116337339	-9.52335649737014	9.71829416940969	0.819998845031305	13.8223849197083	0.0587593501350234	-3.76090215025229	4.03948468417087	0.470120614222862	0.620521971528901	0.97527993106414	0.568426257347648	0.971849484561663
267	-4.44023606636884	-4.27524819063611	-4.54469395972002	-0.316014421238067	4.8504670167985	-10.9869917820144	9.91692733840042	0.883153758201364	14.5905128511261	-0.058482119634763	-4.33161231139711	3.57118545093246	0.472732255583607	0.504595211922496	0.970023071122716	0.522719662553742	0.96882043836265
78	2.73043082464336	2.7788327297775	2.68459433569001	0.130382768162968	2.12980510779124	-3.97903940812021	4.29595049316114	0.373725587901884	4.91740887680234	0.05846834586537	-3.62213773983965	4.01664653497454	0.47478070191271	0.545574941390204	0.969709504642656	0.627225616053228	0.971883996387015
248	-2.43598973867324	-2.24049848677019	-2.58655647336501	-0.287802667020754	3.92922667013421	-9.97000556536454	8.26508372368995	0.600272204344519	12.997203805127	-0.0582783904682305	-4.88220410161964	3.7001082961241	0.464089912506735	0.410941780597384	0.963372452187615	0.467797146948766	0.968427877246914
225	-4.02032089849936	-4.22932515631722	-3.84343556052708	0.359624179174029	5.37716361515693	-11.8920361456131	10.6089286056278	1.00486298769768	15.4087942026516	0.0580026683300209	-4.01555814952973	3.73030328120665	0.468347492662583	0.575446851657841	0.972711497228977	0.561382860217031	0.973883604971689
17	4.55423526162252	4.4958121087342	4.63224137665821	0.14144156400082	2.36958138084554	-4.42396523885813	4.63042080993538	0.371768136863611	5.32959726858588	0.0576655815769456	-3.95336062483487	4.34372933803094	0.468347492662583	0.653216062248849	0.975734099173296	0.550924356910672	0.969544766613539
49	3.96949513197239	3.87107000236176	4.08457527930399	0.128356788827058	2.03618076749664	-3.49036306490267	3.76988577258592	0.381425194631292	4.52061182714171	0.0570087150872596	-2.95767021458198	3.68914973966543	0.47026582644052	0.517348937900336	0.967911983685722	0.596578006032441	0.970443385481889
120	2.20938757991733	2.19306762381493	2.22184537212094	0.13120655435241	2.19229768506524	-3.59291854042371	4.60758960519015	0.382340510460688	5.47268262352197	0.0562702129342644	-3.24895445997871	4.09368082965653	0.475054824717998	0.43016217254672	0.965764448502857	0.608932014421714	0.97168078935841
184	-0.417961301276139	-0.500582529412069	-0.345086734710017	0.223793001472079	3.29408819597573	-7.83571755757063	7.28901069568401	0.530887441343846	10.6193725365604	0.0555065224213329	-4.26894166714995	4.66946131581312	0.467251301932342	0.63583741217008	0.975332506533417	0.594762256792852	0.972193867425323
288	-4.24493055741973	-4.13546576572009	-4.32031303775442	-0.310013832811528	4.62274389996167	-10.8453180174994	9.33393622635705	0.827179308623544	14.2770040282499	-0.0552051299428747	-4.45281162713073	3.38252819533461	0.470120614222862	0.463634823029628	0.966790122452869	0.499996750381275	0.968412501871959
98	2.34489759918772	2.47277781600209	2.24939525710243	-0.106994431528641	1.8196593919764	-3.2204240667291	3.88433854474096	0.299093684959042	4.48250533858411	-0.0551511743652665	-3.84747286259085	4.15572498216214	0.474924637044148	0.843742751816325	0.985500792452479	0.540001100747661	0.970828305376827
158	-2.18184217227267	-2.03521626366686	-2.32161136126264	-0.297220579700455	4.81303247051913	-10.4845020287202	10.5043038577701	0.806516521962749	14.4564029902805	-0.0548874032872123	-4.13805287869549	3.80613358568224	0.469169635710269	0.635929543173558	0.97433112013385	0.628428844058526	0.973474822954171
159	-0.445062866206297	-0.292757228213834	-0.562619031500168	-0.216127606687464	3.39168944553588	-7.00144984036607	7.8876512626183	0.497657005847777	10.2450661236282	-0.0544821942749814	-4.52220187600628	4.60611431346841	0.472732255583607	0.798922627490001	0.982471526181715	0.507523721375637	0.967966465402672
152	-3.72713435364393	-3.83306491667651	-3.65916392112018	0.310307375491756	5.48189460680573	-9.87470993185532	11.0529301901096	0.918969935524625	14.3696050254961	0.0540249028539808	-3.29460983459929	4.16383517113847	0.469846491417579	0.485740650664921	0.970172647586924	0.549146043859106	0.970957803676975
115	1.54622097015321	1.47509736651106	1.59264012804839	0.126832116788762	2.23971976002734	-3.8563383574054	5.15241018502521	0.360509753917074	5.91396560845901	0.0539949989219286	-3.46988128602899	4.60490451551403	0.473554398631307	0.433152098508756	0.96612260309458	0.624883896561911	0.973672923825727
257	-2.88261110751673	-3.22203061312794	-2.64411970697672	0.282730433487616	4.6570376362389	-9.41446079160414	10.4363427785935	0.817022930027426	13.3811815954201	0.0538747447175122	-3.93018751241258	4.07956598296071	0.468895588027707	0.516980000656916	0.96931185100185	0.521062851499505	0.969519689290137
66	3.69182103576126	3.73712652726847	3.65964610792832	0.07521863480964	1.48342873903551	-2.52945046064021	2.88480292459674	0.283801866790831	3.38158656718287	0.0536861539061461	-3.1839535636854	3.56369847542578	0.478070175576185	0.510209081026497	0.966989583572907	0.674217851100896	0.97400569132215
154	0.329104729859226	0.214545503653186	0.38646353246481	0.162928044589157	2.56311715979278	-5.61704778524218	5.77516177565077	0.424618997599979	8.48849255522734	0.0535270969469951	-3.88914599543791	4.07399451224927	0.470120614222862	0.732930445078867	0.978583483358708	0.625294023568917	0.972932071355963
95	3.10014133287165	3.06635800585996	3.11431540288506	0.125272857359915	2.30750033910073	-3.97338796805359	4.27523570337321	0.400859715544543	5.15194891478504	0.0533795563998802	-3.21994622866369	3.68386631123645	0.475054824717998	0.512211068673603	0.967238071320698	0.693115498835661	0.973604688604992
101	0.397806132588177	0.514033283596275	0.269595780763183	-0.197540289838925	3.87084899361592	-7.11203696216126	7.79494435931347	0.440601829667221	10.1400051059983	-0.052907280356972	-4.89237994029382	5.09735399855557	0.469298245807016	0.78586590408218	0.982668145923011	0.614489684368733	0.972266961963451
25	4.60007612710235	4.47798179856665	4.66434121488825	0.107702042054388	1.78837879624526	-3.35793809621905	3.42592149057055	0.308836235471535	4.23413956584268	0.0527910811019478	-3.65688834035462	3.63273773344243	0.475472732409287	0.786129645324449	0.981898714097622	0.581427833918077	0.970185987668144
235	-4.21552449759917	-4.30614192851909	-4.14251767802084	0.330103316536445	5.5875703938252	-11.2589695573417	10.9743067145571	0.894752715201376	15.3121686538963	0.0522542608109676	-3.62963647502318	4.03462915950524	0.468621540345145	0.593234511555972	0.974151343523619	0.565404232886057	0.973856295475165
60	3.35030916208636	3.20175442791709	3.41926228005758	0.134447050909018	2.34625289270596	-4.07063118007456	4.56383938605844	0.40310398514777	5.3061445487837	0.0514438946508175	-3.36188653253325	3.61681365460687	0.475328947523287	0.698503602210594	0.977126672540022	0.748949651568786	0.977544927609612
227	-2.89373870649814	-3.2460846203504	-2.6365363340309	0.312523614219964	5.06279850434404	-9.84539865280858	11.4941824587637	0.825530113835152	14.8067599612622	0.0513905009938693	-3.53517976974726	4.49226115973332	0.474232456302135	0.517320093883819	0.970938191490495	0.635729060449224	0.97525575574535
136	1.07921166630417	1.14076206872973	1.04168536042541	-0.130084547512213	2.34716756021373	-5.47568110818515	4.35431492580905	0.40103222107634	6.73756520811462	-0.0504218870998188	-4.44932786685204	3.47889343083539	0.475328947523287	0.498230753499642	0.971771619833318	0.649385547298471	0.975183660322821
76	0.250695582446088	0.16267871146043	0.315583014334771	0.213734284011539	3.93045315848613	-7.49672290464158	8.1625946763546	0.559939404465493	10.7782085697356	0.0502658335989728	-4.14802332853264	4.85200214319862	0.472313596665132	0.540862602020676	0.971486716486976	0.593796774892456	0.971604771303852
165	0.0735052424913301	0.191766693790772	-0.00780857643753397	-0.154976763574536	2.81109250795307	-6.14982269929547	6.20603248248407	0.419377353551295	8.37038865340218	-0.0491931218884798	-4.27180046742266	4.61371317217656	0.473958333496849	0.777285253646864	0.981467589484692	0.644658489183211	0.974151491467899
20	5.3406783539577	5.33078852860126	5.34393467074671	0.0627423694647273	1.38703799378133	-2.33406425653713	2.6141195747618	0.23949177103299	2.99491192368825	0.0484144937707496	-3.34466554234132	3.76319757330538	0.481633772044988	0.539778309349206	0.968690189775446	0.662347215364313	0.973037169136227
124	1.44895240469165	1.32457615634362	1.55673301797007	0.132787081898144	2.20841944005886	-4.876088546918	4.63768728041561	0.379686508523022	6.40731634544003	0.0483792602097031	-4.14200957173039	4.01384772706698	0.473006303266173	0.79171720497142	0.981895811256334	0.702483588546955	0.976020139908
209	-0.287132704832111	-0.237151991597143	-0.312960200059621	-0.151736667578752	2.69080844903359	-5.78829315242773	4.73237031332646	0.509507349518782	7.44207324485895	-0.0476914441155114	-4.19685457291356	3.16102161948257	0.47876130460014	0.418723599042724	0.965492693210529	0.572403675116992	0.972502727246239
231	-3.49867843362919	-3.6103818826684	-3.40847958345841	0.261665120639172	4.62902137731559	-9.66457631641653	10.4105837813025	0.78965843666687	14.1768761035765	0.0466793318532042	-3.78703679816171	4.4369935690551	0.474506579107422	0.552519730911381	0.973225340423015	0.591774545605396	0.97401713317821
250	-2.43844494119038	-2.29651217768841	-2.54108636614388	-0.234480259104517	4.21528770965314	-9.70865862616299	8.99142154915409	0.700352759809458	13.0105897361471	-0.0465352515823039	-4.30467456247622	3.72689469709647	0.47478070191271	0.534884161178597	0.967684342407653	0.587025702895774	0.972966347476172
281	-4.69386060955183	-4.80833598693328	-4.6084250828511	0.250658209027035	4.64106817520275	-9.52218121522014	9.71460231069732	0.896697509429646	13.3987289736371	0.0461147710908627	-3.64507301338859	3.96285750595084	0.473958333496849	0.554278892500102	0.972969030607794	0.531132806849672	0.970073214265178
74	2.66688409834031	2.71714131359318	2.63195908273598	-0.103298096386933	1.88826229803021	-4.37107054621606	4.33777595380105	0.327299751095058	5.62432979671858	-0.0459924859397119	-3.90195109417196	4.00112266055596	0.473958333496849	0.705066084352434	0.980010666867368	0.62714136519578	0.972948059688165
38	2.89960781368494	2.7450258772455	2.99625262643216	0.129426605719341	2.67397550286785	-4.99422032062119	5.41116253835092	0.355043183927011	6.13901621803758	0.0459775121368871	-4.7478510981497	4.54161016201141	0.474232456302135	0.925474310293092	0.989561450686643	0.662297127919394	0.972611973068386
179	-0.520657080248426	-0.46060880924298	-0.56537188845609	-0.156259668950031	3.39272829529085	-7.12998730706525	6.14849517987183	0.439332632156739	9.0557755746075	-0.0458790765278812	-5.46627200298299	4.4918174549725	0.469024123001734	0.506211071706812	0.970373992385869	0.593248237140941	0.972636098413609
255	-3.03929306463666	-3.19500872376858	-2.90649656464568	0.247771612155955	4.573972217444	-9.560205170418	10.0475664705145	0.743363703824029	13.6449853614679	0.0458516110786501	-3.48451045632648	4.55806230253246	0.479309399965286	0.555925814414465	0.971763371017196	0.577076848077412	0.971475571367041
294	-5.24452053803532	-5.33471642110267	-5.17242389824687	0.227590298471587	4.30569203958678	-9.03965256060583	9.56482442543184	0.781681631197731	13.7768332818172	0.0446470836538915	-3.79094809632058	4.20231791296208	0.475877193133864	0.481587618228454	0.969920834699802	0.473831078081644	0.9658192577349
24	5.19994272508589	5.18856009237313	5.21495941342302	0.0789508175120597	1.59028666817559	-2.63939959586191	3.01492922428391	0.301900680101906	3.43762104600633	0.0445872606129366	-2.99004831265199	3.53590296979117	0.476425438744443	0.57523111835814	0.971617430751341	0.69075487170346	0.974542971109752
131	-0.762522124453932	-0.81178438869243	-0.709772309780359	0.20548281728672	3.98041285976961	-7.48963552878675	9.1522856760981	0.709934195614937	11.8030272867792	0.0443034342977296	-3.48756017466072	4.30581805284099	0.47739106618728	0.491092263576228	0.969149570125545	0.626808276122159	0.97323864367206
37	3.84132697875317	3.66407499041435	3.95686175838524	0.0963344997807773	2.33998491131723	-3.69300712128411	3.82290213320371	0.357178699863257	4.51704520181531	0.0415236637827107	-3.42909444087173	3.68370722650111	0.47876130460014	0.753671932481616	0.97951119635773	0.688141652071405	0.973926411469731
138	1.69426249451461	1.56927552185543	1.76644622164147	0.111608451431011	2.64477268837334	-4.45369541347416	4.59037801101512	0.45563363418141	5.63933160279442	0.0414528249793621	-3.35049999669788	3.4818691713865	0.479440789602643	0.726159626519517	0.978469179653308	0.740687476818992	0.976567920894607
157	-0.841816201184959	-0.73735956092392	-0.950949531184575	-0.191736515363012	3.80427024504389	-9.39057373385362	7.6695483143056	0.57674005168779	12.2170043811216	-0.0414011711305274	-5.22010581880232	3.84595284215711	0.473006303266173	0.375707603656275	0.965773059172968	0.479332918306058	0.968221381078376
181	-4.51317876589552	-4.3974439030832	-4.5944952510569	-0.247137313453933	5.62205760630601	-11.2082928531513	10.5233049616845	0.895373078774681	15.1029709669753	-0.04056578274689	-3.90274199119453	3.82535399325162	0.47739106618728	0.515555240814516	0.972324712830262	0.532601083044179	0.972686798457639
286	-4.285746085219	-4.39446158449603	-4.18672145392298	0.220974087169716	4.45856073710932	-9.30623507610717	9.77284073811051	0.808810643567639	13.3173582508222	0.0404750818122202	-3.58397581466305	4.05365654743398	0.482323924473603	0.511894911415536	0.970283621501161	0.522761870788715	0.969236392572884
11	4.19700655781054	4.04622723906969	4.37193623035272	0.116088239031571	2.77355925610786	-5.4738884343649	6.23716392308646	0.455490725305801	7.66677594420263	0.039380749639307	-3.85114706960478	4.36421280876548	0.479309399965286	0.790994440718216	0.982128253279876	0.680977071653047	0.974071645758924
229	-0.0729310195479762	-0.142042613616272	-0.00765808276436797	0.092338629058915	2.09262375844229	-4.60892721122191	5.3447114622161	0.325702076050954	7.39929736060411	0.0388811531834327	-4.3437056742752	4.50304093801625	0.476699561549732	0.711327220983315	0.977935421289861	0.651489046975181	0.974347828431927
200	-2.98096442494909	-2.88412877822077	-3.03493793599984	-0.198858559550218	4.41519189074858	-9.60684421352937	10.1719864964745	0.728551509851657	13.7458973866309	-0.0387449031594006	-4.17131594360108	4.17520934393462	0.479583447647859	0.604901834711855	0.974044126485017	0.612038571638527	0.973861640673536
