rab.all	rab.win.Explained	rab.win.Unexplained	diff.btw	diff.win	diff.btw.025	diff.btw.975	diff.win.025	diff.win.975	effect	effect.025	effect.975	overlap	we.ep	we.eBH	wi.ep	wi.eBH
127	0.581803128597678	0.778364038405207	0.458630275260418	-0.133514124699051	2.66453172334562	-4.90999750089776	6.18204548496944	0.395633272657407	7.13468427186387	-0.0462752097640185	-4.52208115506055	4.57252093856572	0.47478070191271	0.679406453243576	0.951611037118214	0.604469850239133	0.924083259275078
162	0.157931572734043	0.0401050877972811	0.237393191720543	0.142577723610284	2.82289104487512	-5.20258004200341	5.68557798307206	0.471619542528617	7.32531451956133	0.0462318056064593	-3.49032020720632	4.06238241617075	0.477521929965603	0.674386311884047	0.951859847416874	0.616124610528245	0.928942491511881
150	-0.148642049374119	-0.251252693608967	-0.0939045943613896	0.180241800630758	3.09960144009906	-7.27286739210798	7.87129767650144	0.39868405172487	11.4025655492194	0.0452212512845551	-5.20848226186709	5.82115128518978	0.467653508975333	0.527082058596822	0.921416256799362	0.528266822751554	0.906538093001
246	-3.5381543552319	-3.70818732893191	-3.39320371037947	0.258482522292645	4.91165961914142	-10.2665317002148	10.3086705729551	0.933760249586679	14.1823759856668	0.0443257647282077	-3.71028804328611	4.08147840419723	0.476151315939153	0.600063330090068	0.935407597756216	0.561966734801307	0.912735094577601
30	4.60556570786831	4.71015641038319	4.48587974991499	-0.0801166639018942	1.67005587576685	-2.99236360124998	3.4154291239914	0.304788703762875	3.96647386553279	-0.0442938896703598	-3.40384840340588	3.80010602825832	0.478618421186767	0.919241572610882	0.985102555822638	0.738597867604271	0.958674181625747
257	-2.99981252416169	-3.20831450660368	-2.85130133267427	0.236475355098828	4.70564299569252	-9.49155390035182	10.2958454056592	0.808460314631309	13.8242822033596	0.0441186150708703	-3.6347748065302	3.86764531497573	0.476973684355022	0.588689162675038	0.935233626185698	0.650162419184487	0.932731658859238
106	-0.0172684722093681	-0.0177527259408636	-0.0148884550245061	-0.232126051523482	4.27218446256006	-9.58189810407364	8.70809732522932	0.699521080491444	12.6995786792742	-0.0440135202716137	-4.59989003422598	3.71853524060053	0.473684210691561	0.562777711823674	0.931750768254165	0.647116369168927	0.939799176630602
258	-4.27767558206479	-4.12743431769848	-4.41761461814214	-0.235410351329027	4.87354346967989	-10.3853304888753	10.5103007593465	0.873488506345602	14.2253459056167	-0.0436303861112956	-3.83212332865671	3.75611570482882	0.476699561549732	0.598828194749276	0.931253080861756	0.56099754827052	0.91237590532427
151	1.65852861087665	1.59915672356631	1.7063702555547	0.071876910054776	1.50761167275745	-2.84322497361032	3.64980174480184	0.250840923102563	5.26180367257508	0.0435597173490016	-3.57110107720497	4.48346864508245	0.47478070191271	0.590671545384668	0.934326185057702	0.678195611978317	0.941216351836066
113	0.624150633303117	0.804220702675035	0.466735779931773	-0.170773387799077	3.3635131585784	-6.9262727839323	7.92418901032352	0.579555905865907	10.5862863416434	-0.0431902350915012	-4.04757963979021	4.11872251776997	0.474924637044148	0.796321564287248	0.970839589048942	0.672315440750329	0.944831980285747
294	-5.16788838090855	-5.27417260054661	-5.08388515765756	0.225994403543245	4.32811232466267	-9.22773167760544	10.3034190869379	0.772180185680752	13.7299453755918	0.0428776552186059	-3.79413371514917	4.17415316651119	0.476151315939153	0.470432914403316	0.88554417955162	0.491333849466436	0.871002341308813
187	-2.85557537264584	-2.62816543606804	-2.99173113600438	-0.275123345375532	5.94041732292823	-12.5906518296978	11.4548833927855	0.994856336202922	16.0925124413364	-0.0428363387104619	-3.9280734619907	3.66707230197205	0.479166666797351	0.60111304655601	0.934347010806155	0.647095633639131	0.934627752364071
72	2.00235747786624	2.03762282441631	1.98075889844373	-0.128707252491454	2.54684732373017	-6.01802685935744	5.56541413922125	0.385026164720678	7.54825693664193	-0.0423383000798674	-4.8642334753742	4.28059977632799	0.472587719470417	0.487331997904357	0.914670247585111	0.621985176581736	0.931178312866903
10	5.15883058719727	4.99900594626892	5.24730092300695	0.0900521919797908	2.31383927935337	-4.08673897558686	3.73394275569985	0.322844133319801	4.5711912653017	0.0421734634584249	-3.65892537969368	3.67144368005499	0.482049876791028	0.696069262984584	0.962063483806887	0.699609717794236	0.955862268826171
125	0.618204406028913	0.760823993114452	0.545411531451071	-0.113791985812156	2.50373786323485	-4.8418549985868	5.44731683280813	0.355723722473046	6.18774308124254	-0.0416039462045368	-4.43870274142818	4.71657937871455	0.475328947523287	0.809919279063181	0.9731820224937	0.655078281221873	0.932496150170263
220	-4.01494694746736	-3.76988053464374	-4.20924225228743	-0.214066089080417	5.27257611952795	-10.4451916077136	11.0297771258157	0.91646813867342	14.9598134449762	-0.0407238965376352	-3.85735657925055	3.80784562654662	0.478618421186767	0.56998216805985	0.926443732231984	0.528066074632872	0.90262213313585
193	0.191896429626219	0.150156719143071	0.225674422935749	0.104097465608391	2.34410388504773	-4.45576356428241	5.26784954437503	0.417640682228901	6.74471462375055	0.0397304672886464	-3.46946446853569	3.99959099379267	0.482456140460871	0.634953043448786	0.94665722676163	0.691349200323151	0.945082990093736
74	2.61386404489653	2.72649984572474	2.51720649889524	-0.0973797478666496	2.0796919890049	-4.19281395782221	4.25296712510156	0.335037418544418	5.70639500423496	-0.0389651928055296	-3.81973789725356	3.88063787462083	0.479714912407935	0.890460260984077	0.98382560168141	0.725236925077877	0.955105117590004
45	2.42734763322526	2.45244719376174	2.40265976300995	-0.137484566012458	3.36338026693983	-5.6267783238839	5.51264024399991	0.418513215835317	7.13620401571965	-0.0387396548755967	-4.5212541898837	4.20823703379118	0.473135965080988	0.612525563521304	0.943859815650863	0.668713920810384	0.940732170260349
192	0.377913961091673	0.358645083287544	0.402242041903897	0.120266152695811	2.71748240887627	-5.38020289794996	6.34459120606151	0.457105166131439	8.42927521143714	0.0384604722202326	-3.65293870528715	4.59084068664423	0.480537280823813	0.529191587950771	0.924827627410806	0.684539807180157	0.9423178657619
232	-0.628500665984052	-0.601723535600051	-0.657039754214827	-0.0986300524900168	2.10557448261178	-5.03867950536155	3.97124726855132	0.401232804772333	6.75868542478335	-0.038180134429299	-4.20627939021917	3.46927952774645	0.483552631682051	0.521752315411807	0.921088003598853	0.680995670743452	0.940498761769706
255	-3.34416526082502	-3.21675223204396	-3.45372749654414	-0.19527321006104	4.85746032671877	-10.6217508881168	10.0370879999454	0.817290498428097	13.6852862866576	-0.0378312556173936	-4.11376976827126	3.92007087868771	0.478892543992059	0.611570407439313	0.937901052295416	0.595229964449601	0.919530857169318
292	-5.08282265839923	-4.96172283721174	-5.15300961578391	-0.196778913392999	4.5125593504187	-10.9198819476489	9.54240857645979	0.780454459499149	14.5767339567096	-0.0374735948000145	-4.63342724676971	3.88831165537746	0.476151315939153	0.511239572536225	0.910025176633966	0.554242986270837	0.907867162858117
43	2.34726327166781	1.97028511297278	2.56151892673414	0.144871649445533	3.36820736045295	-7.86627503734	6.11582873143618	0.563226677356094	9.79549074930749	0.0364919934111071	-4.31483099565156	3.93796259859793	0.478892543992059	0.806078013127049	0.974625796662632	0.695010850132744	0.950950169253933
75	2.6588465387859	2.56735170264225	2.70475420161512	0.0838143929432071	2.26333146871335	-3.8830051928039	4.50196286735298	0.371503968954626	5.01421949097522	0.0359542676251468	-3.46490585115426	4.06226663114572	0.48040559069558	0.575809579927191	0.938767292064245	0.692418171337867	0.949203302902438
223	-3.5344686070114	-3.73133186002809	-3.37429300246524	0.218605344905924	5.0844718933681	-10.8175821969954	10.6026325254863	0.872726501280757	14.766290749178	0.0354367696596166	-3.44943939624346	3.99795204258608	0.479857495330433	0.627548811266356	0.939622137248082	0.60805760099743	0.924121995433701
27	4.42611607454547	4.35699522617028	4.48717938671846	-0.093385421391329	2.61819250003887	-4.7249994502718	4.44511366381057	0.447424612404587	5.52167133824082	-0.0346319199878521	-3.67640956866535	3.16712339113135	0.484516305934214	0.697763645656392	0.96239987190862	0.74142111310146	0.959626063326555
144	1.24380180406909	1.25609880536348	1.2301383712546	-0.0710420088630528	1.98454799005671	-4.14537120543038	4.08558687809986	0.370412326229987	5.87312860728586	-0.0344854030088861	-4.05367177419216	3.65784741497299	0.485338448981946	0.766914661098345	0.966949616275252	0.736019472563803	0.955241127962335
134	0.428283976275071	0.395084218619314	0.457742345372983	0.102490266475604	2.995523474887	-6.06024511047397	6.02113196974197	0.37647728690284	7.56335167548359	0.0343998497278409	-4.80341891926836	5.31892193754167	0.479166666797351	0.658581701043668	0.95240230408543	0.689889352548497	0.948471755812169
226	-2.42190491784925	-2.7132155975323	-2.24769947758514	0.184638638922896	4.77586827813245	-10.2864081803208	9.85973654526001	0.734654606894144	13.9319005234722	0.0338465800048787	-4.29051207600718	4.01055596750715	0.481633772044988	0.659446037175888	0.946805262407421	0.674306536547745	0.937830634408706
116	2.04849418986137	2.09804089427022	2.01530902106307	-0.0659034450936877	1.80113112565422	-4.3769785376892	3.8687664848716	0.271604579412188	5.18539910243515	-0.0335034570515636	-4.84863588477752	4.33501048272997	0.480679638378154	0.673848654408161	0.955388988302935	0.685562171319296	0.941698715745437
236	-2.9666618711777	-3.14744869544326	-2.85588693655452	0.187272924483577	4.62549482423961	-10.6518814158704	10.2277226157294	0.744775533666939	14.6577792248443	0.0333677016552554	-3.97426079540049	4.1005132740524	0.482456140460871	0.61225742579016	0.939147282869743	0.625356411505241	0.927970835563104
114	1.90045925223582	1.92257418235082	1.88737420081104	0.0820224857853944	2.37191755554349	-4.49873808687517	4.46870441164784	0.4068864555565	5.44157295557623	0.0329089931122253	-3.77292758712108	3.60642710826669	0.482872019838755	0.866824090042706	0.981685918284165	0.781823737520835	0.96115153738308
204	-2.45055634445314	-2.23769042331239	-2.64984013369187	-0.189298713034125	5.04076639155531	-10.7751869481097	10.1811526414919	0.869671317247876	14.5788209377242	-0.032732978686315	-3.99544016710687	3.5934378914367	0.483694162886483	0.629596753178291	0.938983216140356	0.691755320491985	0.940905767045711
286	-4.34525416994783	-4.40124742441891	-4.29337958244763	0.159517297787668	4.50841984417304	-9.12387995732623	10.2836592739443	0.781899402559689	13.6243937483971	0.0311637112385714	-3.67212332402582	4.28159343219027	0.483420115203907	0.531638036664899	0.90716642060258	0.548145460708073	0.907493469689969
182	-2.24437787835199	-2.26526393622606	-2.23347307536571	-0.168190424923409	4.72031065737886	-10.4320032868807	9.79974551485001	0.781294970222599	14.2305849388702	-0.0307029408143663	-4.29622015732799	3.81812165458068	0.482872019838755	0.634695662749352	0.944556449755247	0.688321487838527	0.940765718542594
103	1.03117628731885	1.19438953387787	0.892021563243222	-0.08911324197138	2.94303312044546	-5.21179059545231	6.01858686220897	0.50931463656569	7.26382862862722	-0.0290113206328427	-3.58028603210203	3.77042945931933	0.485471491319124	0.847424356324375	0.979414374875331	0.782177938209465	0.963671891822467
277	-4.24017486645307	-4.15205035446954	-4.31344796716038	-0.180821673596741	4.78010868752704	-10.8242562221109	9.87507826973032	0.809364060541455	14.1273750200533	-0.0287840010152751	-4.10577026077327	3.83119063406107	0.483004386071461	0.58595280420728	0.930529967877274	0.584574558949607	0.918839441532335
253	-4.11796267820917	-4.16104627283793	-4.07928911209249	0.140606518983967	5.04433617324893	-10.8253029070533	10.8590570197239	0.907602414735359	14.8090510689063	0.0285834891168158	-3.69771644096079	3.82406778088929	0.488627021172886	0.597316712868019	0.931100746202759	0.620073078626032	0.927546609958502
47	3.19247893573061	3.22948037839858	3.15998934801439	0.0661171288772078	2.17002404183185	-5.24547990560124	4.50247642581869	0.360129052071916	6.02871730229882	0.0282762724454006	-4.18614407876274	4.04880554218631	0.48396821056906	0.911619679360913	0.985332172849765	0.844389967823303	0.973716539193893
181	-4.40835083638608	-4.32931659910136	-4.48262569856469	-0.153388374657695	5.87825556025187	-11.0507843332161	11.7165566107596	0.905259770996618	14.8250125165969	-0.0279408151333432	-3.86350706410496	3.69352576385102	0.486019736929717	0.575281429619622	0.926774160407604	0.568194491796353	0.914251951599438
228	-1.35122135111383	-1.23395298805479	-1.46511634803392	-0.118749297483319	3.5939651972758	-8.47127254464608	8.23080493700695	0.612718305878455	12.1016090842825	-0.0275012705566154	-4.33181727895051	3.85806928034178	0.482730263266166	0.62792564957945	0.93950547064939	0.670497445728258	0.938015450371271
12	5.42676662008448	5.42780585288027	5.42636295469559	-0.055446971676071	1.93413395709735	-3.31643472642127	3.35750749846076	0.34932286438019	4.07148655116902	-0.0273675806706995	-3.25814721460295	3.1101891007821	0.487256782759992	0.874530401810852	0.981632282136268	0.837950391616166	0.971741344064879
146	0.313353545341313	0.389333844368269	0.247568103274273	-0.105879008448933	3.54736007990858	-8.39793873576089	7.30744752934814	0.544656691858691	11.4682658194243	-0.0264868466204228	-4.56084712912182	4.12447757930637	0.483552631682051	0.711903727566496	0.956032952472402	0.737965128567298	0.954130687405277
141	1.41854507395818	1.48270322489698	1.33851106606445	-0.0766630039367708	2.3306510752083	-5.3367738177243	4.88654838474354	0.409010204696365	7.12617197885779	-0.0264201613331592	-4.04135440591743	3.64413988376825	0.486434639712257	0.715299012290255	0.959497893528237	0.752677461976628	0.956069756571426
211	-3.90525387786722	-3.82129929742939	-3.95316502441297	-0.155602940058341	5.55248426338883	-11.8064893488806	10.5635893307976	1.01386387917913	15.4427908411225	-0.0262624655933817	-3.83250110715057	3.49390127600874	0.485612496664523	0.567113561353655	0.930569490634986	0.611113468806844	0.926604925612581
249	-2.67617044008891	-2.62685961794873	-2.71173095217077	-0.14128735426482	4.55818025716816	-9.62322890100419	9.77569802634999	0.771135112701487	13.9508768138401	-0.0261522997525093	-3.90224241013529	4.06519257552868	0.486434639712257	0.6297294698954	0.940645122659475	0.663224745610771	0.937468721729489
25	4.59854832853934	4.4890583256157	4.69828755201015	0.0582287672572264	1.91378711166642	-3.47913904678221	3.42740990445454	0.349237949717776	4.12576785540787	0.0261432601953469	-3.62875719027075	3.19834878831072	0.4879385965668	0.90032441300447	0.985155442165413	0.797577580278111	0.969695603279092
282	-4.29777783466904	-4.33714706013539	-4.2720183589007	0.144791792763942	4.75638451704218	-9.76360218966107	10.8896275914664	0.850875059501704	13.9650330291007	0.0259489023176314	-3.69117333126673	4.37854653606087	0.486567982540312	0.560203574620876	0.923098911976433	0.576807784220751	0.916259550368407
269	-4.18020899643095	-4.08280363186668	-4.24962428059378	-0.150112866373327	4.83604990606997	-9.9029557612411	10.3790475050169	0.850985065661308	13.8445300590193	-0.0258051060092534	-3.82772078356134	3.92420542223139	0.486842105345609	0.571011523649665	0.92664860508469	0.58872555561848	0.916176173788503
201	-1.11465942691262	-1.19821528654578	-1.07148235951297	0.0987294148489095	3.49488484562706	-7.40803850028358	8.11642004638508	0.533980355149092	10.6102785001614	0.0255649515649204	-4.41031079163651	4.7303164371892	0.486019736929717	0.67027799297577	0.946438013645039	0.69271807370982	0.942630823356974
3	6.96941942029984	6.83525470128637	7.11179438978452	0.0417532229443713	1.52178704934134	-2.80008104805788	2.62022966456905	0.29294856382967	3.32634205452142	0.0243374676076407	-3.33260526562205	3.28866729745689	0.489175116538045	0.906271720801877	0.985048249339491	0.789941469325555	0.967071477665872
191	-0.865696013623236	-0.88356163776464	-0.851403425212524	0.122638105449851	4.26620268745162	-8.43390637816102	9.62362489393153	0.744223054312172	12.6204164310862	0.0242280083211291	-3.69528206806059	4.33493989422824	0.486019736929717	0.575679671785821	0.928458967035792	0.705700501787106	0.94648145137513
200	-2.86935998012033	-2.8604687412235	-2.87462256664682	0.118605152179446	4.9397199483417	-9.51421643329447	11.3132574150949	0.863339401710485	14.7562867781513	0.0241382351960836	-3.86076720702551	4.4274677690023	0.487390350956204	0.523999940300837	0.924633465827623	0.676457165382742	0.941836230068106
273	-4.40319358998391	-4.49879702875787	-4.33280575311346	0.12447700366145	4.90865598350871	-9.9811084870043	10.8042130355203	0.901980939895151	14.6088633011439	0.0240707306284359	-3.54391734901642	3.96157389219046	0.486708687394835	0.572931150007552	0.929857219014001	0.583133316057017	0.91954846343951
70	3.65976809260113	3.60721933590984	3.72283885278378	0.0560583804112849	1.90423191007655	-3.37299156222636	3.54032398028679	0.347165036281156	4.40153990155308	0.0236845840454137	-3.54710432066133	3.51142446244481	0.487390350956204	0.785613247523255	0.972447896669908	0.858940395564907	0.97681766170539
126	1.31025382719981	1.35356382004494	1.26458782717069	-0.0542440505457655	2.0251993076986	-4.9357313424657	4.22294818754575	0.31319201054819	6.10694934534664	-0.0225740215848889	-4.60094632004803	3.98645448968534	0.487116228150907	0.719313661462248	0.960456643826579	0.783067084018777	0.961800634575963
280	-4.76682551214274	-4.82403055180815	-4.73202476505547	0.107305437496233	4.45884761653105	-10.8423208462017	9.77510271051066	0.762975435475492	14.5152710397647	0.0222750688898732	-4.16656134800729	3.86451732313954	0.489449164220625	0.515060150972414	0.908553751048366	0.534381249102855	0.902654424994886
161	0.406857542159842	0.409951029608639	0.403227357357926	0.0671806276131948	2.65462380262947	-6.5331987400819	5.33177636861085	0.421034066891179	8.2110387350837	0.0216568248913789	-4.238868762289	4.08726804962202	0.486708687394835	0.786277797057496	0.970865428445599	0.794194111474017	0.964231050205537
84	3.29827548935165	3.30849216288495	3.29370226481039	0.0419597889702965	1.65901429473632	-2.8519659618681	2.99316271632121	0.306466541323896	3.65443632656894	0.0215662823890285	-3.09544465934295	3.55532589039098	0.489175116538045	0.833101284231172	0.978643264504013	0.881754534652543	0.979744799378738
36	3.03160604726589	3.06771596489213	2.99845919443115	-0.0639120598615133	2.79783530601616	-5.50468325623962	5.08882913316879	0.329971575956262	6.2292978085734	-0.0206574450164363	-4.80405798711795	5.31788019344104	0.482872019838755	0.738288824355515	0.968848037902569	0.776447623306244	0.963638132967145
174	-0.445580795502167	-0.512618562907935	-0.387883845487399	0.0790296856517978	3.12655003663503	-6.56732049361742	6.40442997954749	0.458030782748085	8.83855399503996	0.0204014905601835	-4.4098817950176	4.33712528831712	0.488078925807728	0.754035142262962	0.963543824522175	0.713335835488581	0.94972152064189
264	-3.6607492574026	-3.59011210618021	-3.72328971439283	-0.100046431180636	4.48185576078085	-9.8819190904053	9.33457894599063	0.792958523950971	13.695706428012	-0.0201336233752416	-3.95594649067794	3.92813277665395	0.490131579009188	0.615426676036624	0.93586764208587	0.641019132211483	0.93266724453789
102	2.15382980775082	2.26749103353489	2.056492488542	-0.054203120879083	2.36126197046425	-4.31835193018773	4.59511167362477	0.427592000131568	5.67154970492611	-0.0199447272790192	-3.39379773386526	3.47573962739224	0.489857456203889	0.882398218871314	0.981571383895382	0.808449553803928	0.969524884951488
210	-0.523099546473961	-0.545523737724475	-0.498586769770204	0.0667196622317476	3.02578189806659	-6.01159838409272	7.06200245432321	0.533675936758564	10.1552021111964	0.0191645822590284	-3.70608806998163	4.33384213990653	0.488352973490307	0.612168402458591	0.937796606496247	0.735720217156431	0.95224168460054
93	2.70339477610776	2.69360622803643	2.70753680376181	0.0393490209433613	2.23275875837879	-3.77959610309669	4.16294949434484	0.421187099129227	4.90878354524378	0.0190185284509323	-3.26917319387209	3.47082852537468	0.493559879459331	0.763881842554571	0.969590299510602	0.866581549141628	0.978547393103765
11	4.12561627252758	4.0604274638788	4.19906568727894	0.0564488727093053	2.77044555959078	-5.41227494598062	6.63292473102467	0.406243339881868	7.89369211630914	0.0182488367839072	-4.19981348134594	5.1313548052994	0.488352973490307	0.726064803510649	0.967470758100825	0.788875847505091	0.966922813401279
170	0.513388600051902	0.654673604049697	0.451481053093624	-0.0502513246542335	2.64287828091858	-4.81912929064768	5.45393850644474	0.473500725002284	6.69433062240402	-0.0175995805643743	-3.6560058662674	3.57704726096507	0.491093450316104	0.773885785084603	0.968828105584314	0.819428542702541	0.969212602419504
142	1.36630176005642	1.27397599144795	1.42477045810909	0.0412511712231085	2.01094680404723	-4.22704947720776	3.87794866296257	0.358770435270358	5.50121399664141	0.0169536019024154	-3.81165827142831	3.57941318519311	0.491502193035684	0.824809552065762	0.977032276484979	0.804951270889776	0.968275687035302
272	-4.82600077708527	-4.84666878854966	-4.8142200950971	0.0884430868942534	4.58620251714878	-10.8761966741808	9.55546594206993	0.813843930063498	14.7076428646842	0.0162594527468314	-3.9501840431361	4.04656015529705	0.490819402633524	0.561261324882924	0.928449967611917	0.566825341311607	0.914574429414724
83	2.66809392890094	2.57122412424539	2.73128281825233	0.0352020636059134	2.12081273176335	-3.72422492860286	4.17152572490234	0.364358382713422	4.83521275139525	0.0161137491590281	-3.29637249906156	4.01840185548247	0.491776315840984	0.750330929780857	0.968090306403678	0.769562162403075	0.963778252754255
35	4.44436710587718	4.48188472408489	4.38909069491729	-0.0304883283969049	1.6211417630466	-2.85667752321571	2.89616126850641	0.304955182813841	3.66197405214832	-0.0151515882826951	-3.3054694661571	3.3269408577267	0.492324561451584	0.85325023826175	0.979041280333094	0.798821110290636	0.966624089405275
110	1.52677422468166	1.60265077370384	1.47473936964165	-0.0361732390354179	2.44000822328152	-4.6268458696366	4.71489001307236	0.379135666271658	5.72682834802712	-0.0150539368763113	-3.91490208316671	4.06208580579501	0.491367497998685	0.843717384880857	0.977791604921522	0.802845136230816	0.966928776020907
217	-2.91316634168596	-2.82352415326846	-2.9759034632414	-0.0790219778421477	4.99781634855858	-10.8844469364363	10.5788670239379	0.857867784374363	14.634947919804	-0.0144043936127534	-3.86012222692495	3.98124215114743	0.492463688729008	0.635558653748543	0.942057686806061	0.680300389110396	0.940048996807583
77	1.44378533705169	1.44985582414022	1.43900848259542	0.0526470918287787	3.14436203004371	-6.71648808704575	8.51048135271695	0.448086375396483	11.0073386083616	0.0126198625466694	-4.64797263897263	5.92501029517336	0.491093450316104	0.425296488355757	0.900576838834821	0.810004742042769	0.968773548685714
128	0.609441153578616	0.601758851827488	0.613884016594932	0.0400397726851347	3.41443854477168	-5.97173677097875	7.137850176926	0.626549352075285	9.06087519509772	0.0121903640243106	-3.40076253703328	3.85775253760616	0.495339912309885	0.678426337227359	0.952720966741946	0.831112845367605	0.971666858051728
237	-2.80603991959678	-2.71224196260384	-2.88051298582471	-0.086262635597298	4.73746844983147	-10.1040097024411	10.2005869320374	0.799941268662049	14.0914271822658	-0.0119828629210876	-4.22344457316979	4.29075149687749	0.493559879459331	0.639269074760356	0.940698684755381	0.675994720489447	0.93598709203164
209	-0.274490256038173	-0.238117902077128	-0.291434326736226	0.030128741580671	2.86294796918067	-5.40974538764025	5.8974507076475	0.501450349593641	7.52652311388529	0.0116018290423154	-3.63911759057176	3.92081640790875	0.493833927141912	0.754325958601	0.962730045976048	0.761232188738352	0.957974874411494
53	3.17308144804394	3.19745286218524	3.15284667056761	-0.0292949541491763	2.29653701123293	-4.71665349907802	4.44380618473202	0.393404204059427	5.83911339189092	-0.0112094953779274	-3.78391415137565	3.75163785706645	0.492598684256883	0.853890179190559	0.980099782903224	0.889922487530788	0.980392734681753
284	-4.88660001119974	-4.87148951878558	-4.90588314266799	-0.0636069419998959	4.59265800871878	-9.79613115517887	9.67419011432275	0.798954152074411	13.7140088609361	-0.010797709210276	-3.95946394159031	3.85279469966147	0.496162280725787	0.554473922771025	0.921616021197321	0.548054458735956	0.909575063762476
100	0.778117121733776	0.856737665619764	0.721022722729677	-0.0360347404345127	2.72927180950653	-6.19468050272466	6.21261649660776	0.440601769797503	8.0693181777302	-0.0107639637913085	-4.07098780843547	4.68512803323573	0.494107974824493	0.727423383263179	0.960652600875201	0.799769212572759	0.96448002398293
118	1.30259776375929	1.23924616188141	1.34373620643046	0.0350348193674233	2.79362155982336	-5.9124938674354	4.99157034251716	0.47385268743809	7.37802388432391	0.0106053473151888	-4.09962250320866	3.49214565457065	0.494517543893984	0.827612211009389	0.977398867972945	0.816542046391237	0.970162839601385
173	-0.414353794592294	-0.428419673981889	-0.401639066346329	0.0403323481719973	3.30534643640881	-6.98284565542143	6.88587147309375	0.54258049466734	8.90620519443223	0.00939867535329423	-4.01861632120881	4.06879647416461	0.495204165554819	0.780612727760283	0.968365677612295	0.768633840390648	0.958194509066267
275	-4.18874990838332	-4.23727976979921	-4.1518119670852	0.0471844448879084	4.81602567008069	-9.95423137856004	10.4509390520906	0.883944916491674	14.1709041394208	0.00935413798242096	-3.57323227737555	4.04362604487136	0.496436403531088	0.547788499901893	0.921731712584294	0.598463596771777	0.919872310073624
37	4.08791902557053	3.65505280331649	4.27273227395996	-0.017262373081798	2.18999180016696	-3.86079693977884	3.630210992298	0.366117885386113	4.50236064172242	-0.00863402695391372	-3.51294129926384	3.6633715748495	0.497396547015472	0.926815650193963	0.986918940975442	0.91177818488261	0.982318537938574
222	-1.86216302682891	-1.84523958671453	-1.87172497733657	0.0421923444573542	4.27200056857394	-8.35104020127136	9.68448052231308	0.745842900443479	12.7611111046174	0.00862526547318283	-3.71181891115799	4.04265624556863	0.496026308602564	0.61545839389324	0.941252600197833	0.739997060427491	0.954959925074286
165	0.132581494758302	0.184010680430523	0.0945977984668813	0.0225762902718198	3.0282164454044	-6.31643544747464	6.91177602630579	0.4357291229314	8.7145552303574	0.00840186133783787	-4.29393507151779	4.72958231262232	0.495339912309885	0.6327628339015	0.944557328742723	0.803228525868725	0.96584344175267
44	3.99999943767104	3.84207757601781	4.06266425116332	-0.0172382542746434	1.9021040319259	-3.3307686286324	3.56469409733537	0.308556803800456	4.18544445423295	-0.00788599615483958	-3.47502031786378	3.47267429588713	0.496848451650308	0.907049053146527	0.985429158515922	0.908785256957165	0.983003555046225
214	-1.63684881121521	-1.66039555330743	-1.61705344919855	0.0396557399236679	4.37273292553432	-9.21503438715806	9.92181632388356	0.732072479528463	13.1973412500436	0.00781598083101254	-3.87167895373627	4.51544010895395	0.495752260919982	0.666702151520256	0.944594752391362	0.766065092534044	0.959502120299108
152	-3.71954249177604	-3.78999181152745	-3.66407846150429	0.039139667714152	5.44784666415672	-10.5735065244284	11.6190556265186	0.972508388754487	15.2484383040877	0.00744559616794481	-3.6967833630253	4.00667034991266	0.49712249933289	0.65418630901598	0.946318093574946	0.622824096898994	0.926509538455136
105	0.641904155317152	0.746063395555214	0.577293738340502	-0.0254521765287627	3.18007774121412	-6.88543547828013	6.78018284240848	0.458907339811785	9.68916538314361	-0.00720423597776739	-4.97848020494133	4.84083617943558	0.494930117872237	0.803618741460047	0.973240667399009	0.824800805768372	0.972130084204266
124	1.3810682229761	1.32539203281103	1.42905545461111	0.0146109606530302	1.93312647147511	-4.63858277404989	3.91077250818636	0.309439079463815	5.86546956132964	0.00701521148292934	-4.46120300346407	3.74143189290577	0.496300356285145	0.719623591419185	0.960583669486571	0.80359305433072	0.967716520274363
6	6.40796582362767	6.50884277673036	6.37745582925912	-0.00898215155208071	1.50851618658177	-2.62922010711732	2.84717200111584	0.260279227911062	3.3897457747292	-0.00699482952291648	-3.78094688423237	3.52981892454896	0.497670594698054	0.934925929329823	0.987855587226101	0.916118501941315	0.983369306257432
112	2.04698367472308	2.06865282561204	2.01720759454899	0.0150221534609907	1.83504280937761	-3.56778783985986	3.97415491348448	0.318111048979485	5.30244285959126	0.00642944618768075	-3.54676340135756	3.5445554330213	0.497670594698054	0.829312962271447	0.976665814149025	0.854038420077751	0.974926858494297
34	3.14771774331741	3.12087193869199	3.17023712317752	0.0198620933089648	2.35913561496549	-6.04962216160174	4.36393315029949	0.326398497444205	6.8841793294675	0.00605116808316359	-5.22827102420876	3.49989696293584	0.49712249933289	0.41101451460543	0.89627831863296	0.88282588924137	0.978586659936946
278	-4.58087435609736	-4.51118892312811	-4.64990129076794	-0.0291228197703814	4.93686489365364	-10.2767843331167	11.0476896328102	0.88133999932841	14.5283698783152	-0.00581020391983893	-3.64498761186383	4.14109772504668	0.496848451650308	0.553644392398772	0.923378757044395	0.550159478821381	0.909133103850644
